acc_x;acc_y;acc_z;gyr_x;gyr_y;gyr_z;mag_x;mag_y;mag_z;quat_w;quat_x;quat_y;quat_z;cal_sys;cal_acc;cal_gyr;cal_mag
3.440000;-0.610000;8.500000;1.626429;-1.142100;0.206167;-0.737500;0.476562;-0.829687;0.791565;-0.030762;-0.078003;-0.605286;1;3;3;3
5.340000;3.850000;18.370001;0.320704;0.460331;-0.056723;-0.789062;0.381250;-0.821875;0.799622;-0.021790;-0.095581;-0.592468;1;3;3;3
1.310000;1.190000;9.110000;-1.125737;2.373648;0.755946;-0.892187;0.317187;-0.800000;0.811096;-0.014160;-0.034058;-0.583740;1;3;3;3
1.420000;-1.260000;7.810000;-1.442078;1.580614;0.493056;-0.764063;0.364062;-0.887500;0.822205;-0.016541;-0.000854;-0.568970;1;3;3;3
-2.650000;3.800000;8.260000;-0.321795;0.430878;0.967567;-0.764063;0.364062;-0.887500;0.829834;-0.021484;0.022766;-0.557129;1;3;3;3
0.420000;-1.480000;11.610000;0.029452;-0.832304;-0.403607;-0.651563;0.462500;-0.896875;0.836121;-0.023193;0.014099;-0.547852;1;3;3;3
1.280000;-1.250000;12.900000;-0.849757;-0.015272;-0.366519;-0.634375;0.471875;-0.906250;0.831299;-0.037781;0.014954;-0.554382;1;3;3;3
0.050000;-1.870000;9.880000;-0.944659;1.373356;0.019635;-0.651563;0.471875;-0.906250;0.828125;-0.044373;0.042236;-0.557190;1;3;3;3
0.410000;-1.210000;8.580000;0.225802;0.133081;-0.219257;-0.614062;0.537500;-0.917188;0.826721;-0.038452;0.056458;-0.558411;1;3;3;3
1.210000;-1.910000;10.700000;-0.596684;-0.651226;-0.434151;-0.614062;0.537500;-0.917188;0.822815;-0.047485;0.048523;-0.564209;1;3;3;3
0.000000;-3.010000;10.610000;-0.164715;0.342521;-0.014181;-0.596875;0.517187;-0.906250;0.820435;-0.058960;0.054626;-0.566040;1;3;3;3
0.760000;-0.290000;8.730000;-0.019635;0.413425;-0.151625;-0.634375;0.537500;-0.879687;0.824341;-0.051575;0.061523;-0.560364;1;3;3;3
0.640000;-0.960000;8.630000;-0.428696;-0.087266;-0.526871;-0.589063;0.537500;-0.906250;0.822998;-0.058655;0.066589;-0.561035;1;3;3;3
0.610000;-2.570000;9.650000;-0.051269;-0.446150;-0.729766;-0.606250;0.534375;-0.906250;0.818665;-0.070068;0.064026;-0.566345;1;3;3;3
0.320000;-2.850000;10.080000;-0.158170;-0.109083;-0.482147;-0.606250;0.534375;-0.906250;0.812378;-0.074707;0.059143;-0.575256;1;3;3;3
1.380000;-1.610000;9.080000;0.271617;0.138536;-1.296998;-0.662500;0.514063;-0.879687;0.806030;-0.075195;0.060852;-0.583862;1;3;3;3
1.680000;-5.690000;9.790000;1.061378;-0.076358;-1.911136;-0.651563;0.525000;-0.879687;0.791321;-0.066833;0.049316;-0.605713;1;3;3;3
0.070000;-0.700000;7.500000;3.283401;-0.364337;-2.180571;-0.671875;0.442187;-0.889063;0.769287;-0.036499;0.018494;-0.637634;1;3;3;3
2.050000;-0.860000;9.240000;1.870775;0.082903;-1.733330;-0.726562;0.267188;-0.954687;0.750183;-0.009583;0.000488;-0.661194;1;3;3;3
1.450000;0.040000;9.820000;0.433060;0.133081;-1.548980;-0.726562;0.267188;-0.954687;0.727722;0.012085;-0.016663;-0.685547;1;3;3;3
0.500000;-1.560000;9.600000;0.254164;-0.100356;-0.581413;-0.700000;0.109375;-0.964063;0.712769;0.015198;-0.020020;-0.700989;1;3;3;3
-0.610000;0.320000;11.380000;0.343612;0.680678;-1.154099;-0.706250;0.026563;-0.975000;0.703491;0.026123;-0.019470;-0.709961;1;3;3;3
-1.370000;0.920000;9.680000;0.140717;0.148353;-0.700313;-0.709375;-0.009375;-0.954687;0.690430;0.034790;-0.016052;-0.722412;2;3;3;3
0.910000;0.210000;9.940000;0.625046;-0.655589;-0.642499;-0.664062;-0.064062;-0.954687;0.680542;0.036255;-0.026001;-0.731384;2;3;3;3
1.170000;1.300000;9.230000;0.677406;-0.205076;-0.477784;-0.664062;-0.064062;-0.954687;0.672485;0.039734;-0.044006;-0.737732;2;3;3;3
0.470000;1.340000;8.300000;-0.447241;-0.233438;-0.521417;-0.692187;-0.118750;-0.926562;0.664917;0.036987;-0.045166;-0.744629;2;3;3;3
3.820000;-0.110000;9.710000;-0.525780;-0.326158;-0.518145;-0.709375;-0.175000;-0.950000;0.657471;0.023193;-0.042114;-0.751953;3;3;3;3
2.740000;1.190000;9.250000;-0.472330;-0.022907;0.115628;-0.709375;-0.164062;-0.909375;0.657349;0.016846;-0.035645;-0.752563;3;3;3;3
0.260000;1.460000;8.970000;-1.355903;-0.016362;-0.149444;-0.709375;-0.164062;-0.909375;0.657959;0.002380;-0.018738;-0.752808;3;3;3;3
1.090000;-1.540000;9.830000;-0.643590;-0.666498;-0.070904;-0.718750;-0.126563;-0.909375;0.655273;-0.025146;-0.006653;-0.754944;3;3;3;3
0.870000;-0.530000;7.560000;1.774782;0.574868;-0.716676;-0.729688;-0.071875;-0.889063;0.650757;-0.007446;-0.018066;-0.759033;3;3;3;3
0.900000;2.040000;8.200000;2.081305;-0.230165;-1.234820;-0.756250;-0.034375;-0.889063;0.636414;0.019653;-0.043579;-0.769897;3;3;3;3
0.750000;2.160000;9.260000;1.114829;-0.474511;-1.232639;-0.746875;-0.146875;-0.901563;0.621704;0.030396;-0.065369;-0.779968;3;3;3;3
1.440000;0.430000;8.640000;0.069813;-0.602139;-0.328340;-0.746875;-0.146875;-0.901563;0.609436;0.026001;-0.075623;-0.788818;3;3;3;3
0.880000;0.350000;9.260000;-1.252274;0.464694;-0.285798;-0.756250;-0.229687;-0.871875;0.609436;0.015991;-0.057922;-0.790527;3;3;3;3
1.390000;0.050000;9.910000;-1.228275;0.907571;-0.769036;-0.764063;-0.256250;-0.871875;0.604065;0.012390;-0.029663;-0.796265;3;3;3;3
1.780000;-0.670000;9.770000;-1.448623;1.065742;-0.505055;-0.729688;-0.218750;-0.912500;0.596558;0.012695;0.005127;-0.802429;3;3;3;3
0.330000;-0.970000;9.380000;-0.221439;0.284707;0.059996;-0.664062;-0.175000;-0.950000;0.596924;0.013428;0.016174;-0.802002;3;3;3;3
0.460000;-1.090000;11.040000;0.641409;1.191187;0.154898;-0.664062;-0.175000;-0.950000;0.599182;0.028809;0.021301;-0.799805;3;3;3;3
-0.610000;0.940000;10.850000;0.855211;1.402808;0.290161;-0.637500;-0.156250;-0.959375;0.603699;0.067139;0.024170;-0.794006;3;3;3;3
-1.490000;-0.040000;9.340000;0.226893;0.200713;-0.371973;-0.600000;-0.146875;-0.996875;0.601379;0.075867;0.025024;-0.794983;3;3;3;3
-0.880000;0.200000;9.340000;0.340339;-0.555233;-1.057015;-0.534375;-0.209375;-1.006250;0.586304;0.070984;0.017639;-0.806763;3;3;3;3
-0.020000;0.470000;9.950000;-0.413425;0.150535;-1.132282;-0.526563;-0.256250;-1.037500;0.572632;0.067932;0.020569;-0.816711;3;3;3;3
0.220000;0.450000;9.960000;-0.081812;0.358883;-0.449422;-0.526563;-0.256250;-1.037500;0.561462;0.069641;0.028564;-0.824036;3;3;3;3
-0.430000;0.510000;10.580000;0.121082;0.618501;0.082903;-0.526563;-0.256250;-1.037500;0.560669;0.081787;0.034790;-0.823242;3;3;3;3
-0.880000;0.610000;12.250000;0.355611;1.005746;0.187623;-0.534375;-0.256250;-1.037500;0.563416;0.100769;0.039612;-0.819031;3;3;3;3
-1.830000;0.630000;11.260000;0.479966;0.375246;0.409062;-0.471875;-0.267188;-1.064062;0.568604;0.113892;0.036804;-0.813904;3;3;3;3
-1.490000;0.970000;11.350000;0.225802;-1.495529;0.230165;-0.417188;-0.284375;-1.043750;0.572571;0.103577;0.022278;-0.812988;3;3;3;3
-0.050000;1.150000;11.480000;0.391608;-1.548980;0.081812;-0.417188;-0.284375;-1.043750;0.572876;0.081421;-0.000061;-0.815613;3;3;3;3
0.050000;1.430000;11.030000;0.297797;-1.579523;0.557415;-0.509375;-0.301562;-1.025000;0.580566;0.055359;-0.030090;-0.811768;3;3;3;3
0.550000;1.020000;11.050000;0.296706;-0.992656;0.339248;-0.554687;-0.312500;-0.976562;0.586792;0.041077;-0.046570;-0.807373;3;3;3;3
0.340000;1.850000;10.470000;-0.220348;-0.402517;0.269435;-0.646875;-0.321875;-0.918750;0.590942;0.031982;-0.052124;-0.804382;3;3;3;3
1.410000;1.190000;9.150000;-0.351248;-1.334086;0.481056;-0.692187;-0.339063;-0.871875;0.594238;0.016724;-0.058899;-0.801941;3;3;3;3
1.570000;0.520000;9.120000;-0.665407;-1.093012;0.386154;-0.692187;-0.339063;-0.871875;0.599548;-0.007568;-0.065796;-0.797607;3;3;3;3
1.220000;-0.530000;8.130000;-0.847576;-0.791943;0.414516;-0.718750;-0.304688;-0.862500;0.604309;-0.033020;-0.061890;-0.793640;3;3;3;3
1.650000;-0.250000;8.510000;-0.595594;-0.814851;0.270526;-0.775000;-0.239063;-0.825000;0.609741;-0.053040;-0.061829;-0.788391;3;3;3;3
3.300000;0.040000;10.380000;-0.239983;-1.960223;0.213803;-0.812500;-0.184375;-0.804687;0.611267;-0.079956;-0.076538;-0.783630;3;3;3;3
2.520000;-1.870000;7.040000;-0.954477;-2.877612;0.561778;-0.884375;-0.176563;-0.726562;0.611511;-0.125244;-0.093201;-0.775696;3;3;3;3
4.720000;0.050000;9.010000;-0.450513;-3.178681;-0.460331;-0.884375;-0.176563;-0.726562;0.603638;-0.183411;-0.124146;-0.765869;3;3;3;3
6.920000;-0.440000;8.750000;-0.424333;-2.617994;-0.218166;-0.987500;-0.092188;-0.621875;0.588257;-0.228394;-0.153503;-0.760376;3;3;3;3
6.440000;-2.140000;7.740000;-1.280635;-1.278454;0.754855;-1.106250;-0.084375;-0.439063;0.588135;-0.265930;-0.158508;-0.747192;3;3;3;3
5.920000;-2.510000;7.620000;-0.310887;-1.410444;0.902117;-1.164063;-0.075000;-0.393750;0.596436;-0.295288;-0.157776;-0.729492;3;3;3;3
6.130000;-1.260000;7.170000;-0.042542;-1.858776;0.203985;-1.217188;-0.001563;-0.309375;0.597412;-0.320374;-0.174194;-0.714172;3;3;3;3
7.290000;-1.610000;6.590000;-0.137445;-2.124938;-0.184350;-1.217188;-0.001563;-0.309375;0.587708;-0.350891;-0.196777;-0.701965;3;3;3;3
7.390000;-1.830000;5.430000;-0.042542;-2.047489;0.122173;-1.234375;-0.012500;-0.217187;0.579224;-0.379517;-0.219666;-0.687195;3;3;3;3
7.790000;-1.580000;4.540000;0.077449;-1.996220;-0.170170;-1.289063;-0.001563;-0.131250;0.569702;-0.404907;-0.243103;-0.672607;3;3;3;3
7.960000;-1.190000;4.280000;-0.056723;-1.704969;-0.311978;-1.306250;-0.037500;-0.018750;0.558167;-0.426819;-0.266479;-0.659729;3;3;3;3
8.070000;-1.190000;2.810000;-0.106901;-2.062761;-0.462512;-1.312500;-0.012500;0.084375;0.542053;-0.449890;-0.288025;-0.648682;3;3;3;3
8.470000;-0.800000;1.590000;-0.051269;-2.544908;-0.341430;-1.312500;-0.012500;0.084375;0.522461;-0.477051;-0.315979;-0.632141;3;3;3;3
9.420000;-1.030000;1.170000;-0.472330;-2.709624;-0.093811;-1.331250;-0.037500;0.196875;0.500610;-0.510010;-0.343872;-0.609131;3;3;3;3
9.020000;-1.150000;-0.810000;-0.559596;-2.093304;0.117810;-1.309375;-0.067188;0.350000;0.478699;-0.544556;-0.357361;-0.588745;3;3;3;3
9.160000;-0.860000;-0.550000;-0.301069;-1.002473;-0.128718;-1.279688;-0.046875;0.462500;0.464844;-0.563049;-0.367126;-0.576294;3;3;3;3
9.030000;-1.060000;-0.850000;-0.495237;-0.712313;0.079631;-1.242188;-0.075000;0.526563;0.455322;-0.574097;-0.370972;-0.570557;3;3;3;3
8.430000;-0.600000;-1.920000;-0.431969;-1.190096;-0.435241;-1.242188;-0.075000;0.526563;0.439453;-0.589294;-0.373230;-0.565979;3;3;3;3
9.430000;-0.030000;-2.290000;-0.167988;-1.040653;-0.843212;-1.239063;-0.084375;0.571875;0.419556;-0.597839;-0.390259;-0.560608;3;3;3;3
8.970000;0.190000;-3.400000;-0.214894;-0.445059;-0.424333;-1.184375;-0.139062;0.618750;0.405640;-0.602661;-0.399231;-0.559326;3;3;3;3
8.870000;0.930000;-3.100000;0.039270;-0.298888;-0.319613;-1.171875;-0.189063;0.637500;0.398560;-0.604004;-0.404541;-0.559204;3;3;3;3
9.420000;0.440000;-2.010000;-0.030543;-0.543234;-0.146171;-1.171875;-0.189063;0.637500;0.392761;-0.607971;-0.410522;-0.554626;3;3;3;3
9.700000;-0.180000;-2.300000;-0.007636;-0.625046;0.039270;-1.134375;-0.234375;0.626562;0.386292;-0.615540;-0.414612;-0.547729;3;3;3;3
9.930000;-0.220000;-1.930000;0.066541;-0.088357;0.101447;-1.121875;-0.214062;0.675000;0.385010;-0.619141;-0.416138;-0.543335;3;3;3;3
9.710000;-0.220000;-1.770000;0.058905;-0.086176;-0.008727;-1.114063;-0.214062;0.687500;0.386292;-0.619751;-0.416260;-0.541687;3;3;3;3
9.910000;-0.440000;-1.970000;0.049087;0.169079;-0.022907;-1.101563;-0.206250;0.709375;0.385681;-0.619690;-0.417053;-0.541565;3;3;3;3
9.550000;-0.110000;-2.300000;0.027271;0.102538;0.017453;-1.101563;-0.206250;0.709375;0.387939;-0.618408;-0.416321;-0.541992;3;3;3;3
9.930000;0.070000;-1.740000;0.278162;0.579231;0.010908;-1.112500;-0.206250;0.671875;0.394043;-0.611023;-0.415466;-0.546631;3;3;3;3
9.550000;0.120000;-1.860000;0.105811;0.659953;0.028362;-1.092188;-0.196875;0.700000;0.401428;-0.603760;-0.411377;-0.552368;3;3;3;3
9.950000;-0.300000;-1.240000;0.167988;0.798488;0.126536;-1.139063;-0.189063;0.651563;0.407898;-0.595703;-0.408142;-0.558777;3;3;3;3
8.970000;-0.520000;-1.890000;0.173442;0.453786;0.233438;-1.156250;-0.189063;0.621875;0.414001;-0.591736;-0.403259;-0.562073;3;3;3;3
9.180000;0.090000;-1.620000;0.497419;0.527962;-0.257436;-1.156250;-0.189063;0.621875;0.420715;-0.583740;-0.404297;-0.564636;3;3;3;3
9.320000;0.170000;-1.020000;0.304342;0.974112;-0.290161;-1.156250;-0.179687;0.604688;0.430054;-0.564636;-0.404724;-0.576599;3;3;3;3
9.240000;-0.010000;-0.680000;-0.029452;1.401718;0.103629;-1.167187;-0.162500;0.596875;0.440857;-0.549805;-0.392578;-0.590942;3;3;3;3
8.570000;0.370000;-0.470000;-0.198531;1.652609;0.174533;-1.204687;-0.189063;0.517187;0.452271;-0.534302;-0.373901;-0.608398;3;3;3;3
9.270000;-0.130000;1.200000;-0.101447;1.846776;0.078540;-1.231250;-0.162500;0.442187;0.461487;-0.520020;-0.360718;-0.621704;3;3;3;3
9.320000;-1.020000;1.200000;-0.188714;2.250384;0.306523;-1.231250;-0.162500;0.442187;0.476746;-0.495972;-0.337219;-0.642700;3;3;3;3
7.860000;-0.630000;1.580000;0.023998;1.846776;0.510509;-1.267187;-0.168750;0.325000;0.498718;-0.469543;-0.306580;-0.660950;3;3;3;3
8.410000;-0.760000;3.620000;0.007636;2.513274;0.102538;-1.276562;-0.131250;0.209375;0.514771;-0.439392;-0.282227;-0.679932;3;3;3;3
8.100000;-1.000000;4.920000;0.318523;2.486003;0.182169;-1.314062;-0.114063;0.104687;0.531860;-0.403687;-0.257324;-0.698547;3;3;3;3
7.700000;-0.610000;5.000000;-0.015272;1.740966;0.383972;-1.275000;-0.096875;-0.039063;0.542480;-0.384644;-0.241089;-0.706848;3;3;3;3
7.070000;-0.700000;6.200000;0.033816;1.841322;0.470148;-1.275000;-0.096875;-0.039063;0.557068;-0.361938;-0.220276;-0.714233;3;3;3;3
7.360000;-1.500000;7.430000;-1.081013;2.419463;0.753764;-1.254688;-0.076563;-0.150000;0.574402;-0.335632;-0.172302;-0.726440;3;3;3;3
6.660000;-3.360000;7.130000;-0.726493;2.250384;1.268636;-1.229687;-0.031250;-0.234375;0.593262;-0.315491;-0.127441;-0.729553;3;3;3;3
5.350000;-3.070000;7.950000;0.875937;1.746420;0.785398;-1.189062;0.025000;-0.401563;0.613770;-0.283752;-0.111389;-0.728271;3;3;3;3
4.960000;-1.480000;9.890000;1.143191;2.256929;0.280344;-1.151562;0.079687;-0.481250;0.626282;-0.248718;-0.106140;-0.731201;3;3;3;3
4.220000;-2.300000;6.980000;-0.433060;1.443169;0.548688;-1.151562;0.079687;-0.481250;0.636414;-0.222961;-0.082703;-0.733765;3;3;3;3
3.910000;-2.420000;7.770000;0.318523;1.275181;0.119991;-1.084375;0.043750;-0.576563;0.643188;-0.201294;-0.063049;-0.736084;3;3;3;3
3.260000;-1.660000;9.360000;0.400335;1.959132;0.151625;-1.039063;0.100000;-0.650000;0.647217;-0.177185;-0.051147;-0.739685;3;3;3;3
3.000000;-2.270000;8.030000;0.135263;1.692969;0.350157;-0.981250;0.089062;-0.734375;0.653259;-0.148804;-0.028442;-0.741821;3;3;3;3
2.250000;-1.840000;10.600000;1.059197;1.982040;0.214894;-0.881250;0.068750;-0.821875;0.659851;-0.114380;-0.016235;-0.742432;3;3;3;3
0.520000;-0.900000;8.760000;0.662134;0.871574;0.098175;-0.881250;0.068750;-0.821875;0.663879;-0.083252;-0.008301;-0.743164;3;3;3;3
1.340000;-1.260000;9.210000;0.482147;0.592321;0.163625;-0.804687;0.062500;-0.862500;0.665527;-0.067078;-0.008118;-0.743286;3;3;3;3
1.060000;-0.270000;11.360000;0.467966;1.191187;-0.087266;-0.776563;0.017188;-0.921875;0.666382;-0.046936;-0.003662;-0.744141;3;3;3;3
0.500000;-1.230000;11.220000;-0.753764;1.385355;-0.021817;-0.739062;-0.012500;-0.962500;0.665100;-0.032166;0.022339;-0.745728;3;3;3;3
0.660000;-1.330000;9.760000;-0.038179;0.536689;-0.386154;-0.692187;0.034375;-0.981250;0.662476;-0.026550;0.038147;-0.747620;3;3;3;3
0.220000;-0.300000;11.100000;0.513781;0.911935;-0.215984;-0.692187;0.034375;-0.981250;0.657532;-0.012085;0.039551;-0.752319;3;3;3;3
-0.530000;-0.430000;11.090000;0.161443;1.445351;0.088357;-0.664062;0.025000;-1.039063;0.656494;0.011902;0.055481;-0.752197;3;3;3;3
-0.880000;-0.520000;9.920000;0.183260;0.511600;-0.067632;-0.609375;0.017188;-1.046875;0.656189;0.027161;0.064270;-0.751343;3;3;3;3
-0.850000;-0.540000;10.590000;-0.049087;0.712313;-0.285798;-0.534375;-0.001563;-1.114063;0.651855;0.035889;0.070007;-0.754272;3;3;3;3
-1.260000;-0.540000;12.270000;-0.764672;1.364629;-0.050178;-0.506250;-0.018750;-1.104687;0.648010;0.048340;0.093384;-0.754333;3;3;3;3
-1.330000;-0.880000;11.320000;-0.340339;-0.304342;-0.007636;-0.506250;-0.018750;-1.104687;0.647827;0.046692;0.106445;-0.752869;3;3;3;3
-0.700000;-1.650000;11.830000;0.136354;-0.618501;0.133081;-0.434375;0.025000;-1.151562;0.651123;0.037476;0.098816;-0.751526;3;3;3;3
-1.740000;-2.040000;10.790000;-0.013090;-0.649044;0.205076;-0.442187;0.043750;-1.143750;0.655762;0.030579;0.090149;-0.748962;3;3;3;3
-0.400000;-2.200000;10.990000;0.090539;-0.643590;-0.142899;-0.471875;0.017188;-1.125000;0.656250;0.020874;0.079895;-0.750061;3;3;3;3
-0.330000;-1.430000;11.260000;0.443968;-0.822486;-0.080721;-0.526563;0.034375;-1.093750;0.655884;0.015381;0.066162;-0.751831;3;3;3;3
-0.150000;-0.800000;11.360000;-0.016362;-1.310088;0.030543;-0.526563;0.034375;-1.093750;0.656738;0.001282;0.047668;-0.752625;3;3;3;3
0.480000;-1.060000;11.610000;-0.032725;-1.473712;0.169079;-0.554687;-0.001563;-1.076563;0.659668;-0.020752;0.031372;-0.750610;3;3;3;3
0.460000;-0.890000;10.290000;-0.232347;-1.979858;0.133081;-0.617187;0.006250;-1.026562;0.662598;-0.047180;0.010620;-0.747375;3;3;3;3
1.350000;-0.660000;11.000000;-0.182169;-1.700605;0.019635;-0.692187;-0.018750;-0.968750;0.663635;-0.077209;-0.011108;-0.743958;3;3;3;3
2.170000;-0.860000;10.720000;-0.286889;-1.775872;0.020726;-0.792188;0.034375;-0.912500;0.663269;-0.105347;-0.031311;-0.740295;3;3;3;3
2.220000;-1.160000;9.960000;-0.559596;-1.889319;0.050178;-0.792188;0.034375;-0.912500;0.661743;-0.137939;-0.047913;-0.735352;3;3;3;3
2.920000;-1.250000;9.900000;-0.656680;-1.893682;-0.051269;-0.846875;0.025000;-0.787500;0.657959;-0.171997;-0.063110;-0.730469;3;3;3;3
2.880000;-1.620000;8.550000;-0.461421;-2.482731;-0.442877;-0.939062;0.068750;-0.750000;0.649414;-0.211548;-0.084839;-0.725464;3;3;3;3
4.460000;-2.050000;7.510000;-0.438514;-2.545999;-0.530144;-1.021875;0.100000;-0.631250;0.636230;-0.251282;-0.113037;-0.720642;3;3;3;3
5.350000;-1.350000;7.800000;-0.293433;-2.547090;-0.458149;-1.021875;0.100000;-0.631250;0.622803;-0.289429;-0.143860;-0.712463;3;3;3;3
6.340000;-1.760000;7.270000;-0.520326;-1.967859;-0.094902;-1.114063;0.079687;-0.501562;0.611084;-0.323730;-0.164246;-0.703430;3;3;3;3
6.450000;-2.070000;5.700000;-0.140717;-2.068215;-0.078540;-1.179688;0.017188;-0.401563;0.601135;-0.353333;-0.182983;-0.693054;3;3;3;3
6.700000;-2.590000;5.720000;0.069813;-1.963495;-0.390517;-1.206250;0.034375;-0.287500;0.590576;-0.378418;-0.210083;-0.681091;3;3;3;3
7.260000;-2.160000;4.720000;-0.218166;-1.898046;-0.577049;-1.251562;0.054687;-0.189063;0.578796;-0.396179;-0.228333;-0.675232;3;3;3;3
7.590000;-2.010000;3.680000;0.098175;-1.711514;-0.759218;-1.251562;0.054687;-0.189063;0.560791;-0.417969;-0.252075;-0.668762;3;3;3;3
7.800000;-1.400000;3.200000;0.765763;-2.393283;-0.669770;-1.259375;0.017188;-0.067188;0.543030;-0.436890;-0.294739;-0.653748;3;3;3;3
8.460000;-0.700000;2.140000;0.385063;-2.648537;-0.786489;-1.287500;-0.001563;0.000000;0.521667;-0.460022;-0.334351;-0.635986;3;3;3;3
9.030000;-0.090000;1.210000;0.137445;-2.592905;-0.498510;-1.275000;-0.121875;0.154687;0.498840;-0.486145;-0.367554;-0.616272;3;3;3;3
9.080000;0.400000;0.800000;0.313068;-2.591814;-0.292343;-1.267187;-0.129688;0.296875;0.483521;-0.506287;-0.392029;-0.596802;3;3;3;3
10.050000;-0.450000;0.450000;-0.717767;-1.548980;0.245437;-1.267187;-0.129688;0.296875;0.464539;-0.530701;-0.405518;-0.581482;3;3;3;3
9.000000;-1.290000;-1.320000;-0.915207;-1.328632;0.599957;-1.218750;-0.129688;0.409375;0.447083;-0.564819;-0.400940;-0.566040;3;3;3;3
8.520000;-1.040000;-1.560000;-0.082903;-1.086468;-0.327249;-1.187500;-0.112500;0.504687;0.433960;-0.577332;-0.410461;-0.556702;3;3;3;3
9.160000;0.430000;-1.810000;-0.051269;-1.064651;-0.628319;-1.168750;-0.139062;0.543750;0.418274;-0.583923;-0.425659;-0.550415;3;3;3;3
9.340000;0.420000;-2.450000;-0.381791;-0.574868;-0.335976;-1.139063;-0.176563;0.596875;0.407288;-0.589539;-0.430908;-0.548462;3;3;3;3
8.980000;0.230000;-2.940000;-0.169079;-0.137445;-0.149444;-1.139063;-0.176563;0.596875;0.400269;-0.592407;-0.432312;-0.549500;3;3;3;3
8.580000;0.990000;-2.940000;-0.134172;-0.426515;-0.230165;-1.109375;-0.187500;0.637500;0.392334;-0.596313;-0.436279;-0.547852;3;3;3;3
8.900000;0.940000;-3.240000;-0.050178;-0.723221;-0.235619;-1.109375;-0.204688;0.618750;0.382874;-0.602295;-0.443359;-0.542297;3;3;3;3
8.980000;0.910000;-3.110000;0.035997;-0.268344;-0.051269;-1.071875;-0.221875;0.667188;0.375366;-0.607544;-0.450623;-0.535645;3;3;3;3
9.340000;0.730000;-2.410000;-0.107992;0.339248;0.125446;-1.051563;-0.242187;0.675000;0.377319;-0.606445;-0.448303;-0.537537;3;3;3;3
9.570000;0.320000;-2.240000;-0.127627;0.458149;0.289070;-1.051563;-0.242187;0.675000;0.381653;-0.605591;-0.440613;-0.541687;3;3;3;3
9.250000;0.100000;-2.270000;0.086176;0.633773;0.247619;-1.079687;-0.231250;0.656250;0.391907;-0.600098;-0.432007;-0.547424;3;3;3;3
9.140000;0.360000;-1.660000;0.367610;1.043925;0.015272;-1.079687;-0.212500;0.656250;0.400879;-0.591370;-0.428772;-0.552917;3;3;3;3
9.560000;-0.090000;-0.900000;-0.039270;1.403899;0.364337;-1.117188;-0.212500;0.617187;0.415039;-0.577454;-0.416931;-0.566101;3;3;3;3
9.360000;-0.340000;-0.510000;0.050178;1.113738;0.319613;-1.142187;-0.187500;0.531250;0.428406;-0.567932;-0.401978;-0.576416;3;3;3;3
9.460000;-0.490000;0.010000;0.115628;0.974112;0.248709;-1.142187;-0.187500;0.531250;0.439941;-0.557617;-0.390991;-0.585388;3;3;3;3
8.870000;-0.300000;-0.150000;0.229074;0.690496;0.167988;-1.189062;-0.159375;0.492187;0.450439;-0.548340;-0.383850;-0.590820;3;3;3;3
9.800000;-0.570000;1.060000;0.090539;0.995929;0.189805;-1.189062;-0.139062;0.425000;0.459900;-0.537720;-0.377991;-0.597107;3;3;3;3
8.820000;-0.880000;0.570000;-0.031634;0.967567;0.437423;-1.209375;-0.129688;0.396875;0.471619;-0.529358;-0.363525;-0.604370;3;3;3;3
9.910000;-1.230000;2.620000;-0.031634;1.366811;0.257436;-1.225000;-0.121875;0.337500;0.482666;-0.517029;-0.350098;-0.614075;3;3;3;3
9.260000;-1.420000;1.190000;0.086176;1.052652;0.407971;-1.225000;-0.121875;0.337500;0.494995;-0.505981;-0.335632;-0.621521;3;3;3;3
7.510000;-0.980000;0.520000;0.535598;1.467167;-0.141808;-1.234375;-0.101563;0.279687;0.508057;-0.487549;-0.326477;-0.630554;3;3;3;3
8.530000;0.210000;4.720000;0.683951;2.458733;-0.531235;-1.243750;-0.075000;0.229687;0.521301;-0.452698;-0.321045;-0.648315;3;3;3;3
9.040000;-1.070000;4.220000;-1.480257;2.331105;0.631591;-1.254688;-0.112500;0.143750;0.531128;-0.428345;-0.283020;-0.674072;3;3;3;3
8.210000;-2.440000;4.110000;-0.332703;1.695151;0.922843;-1.251562;-0.075000;-0.009375;0.546082;-0.419373;-0.245178;-0.682495;3;3;3;3
7.330000;-1.550000;5.570000;0.773399;2.243839;0.032725;-1.251562;-0.075000;-0.009375;0.563843;-0.388245;-0.225891;-0.693054;3;3;3;3
6.880000;-0.730000;6.130000;0.116719;2.334378;-0.069813;-1.259375;-0.012500;-0.134375;0.575806;-0.351257;-0.208313;-0.708313;3;3;3;3
6.130000;-2.130000;5.690000;-0.061087;2.067124;0.685042;-1.214062;-0.029687;-0.239063;0.589355;-0.323303;-0.179810;-0.718201;3;3;3;3
5.750000;-1.090000;7.460000;0.748310;2.058398;-0.017453;-1.187500;0.006250;-0.367188;0.603027;-0.293518;-0.162109;-0.723816;3;3;3;3
5.900000;-1.680000;10.400000;0.517054;3.694644;-0.007636;-1.150000;0.006250;-0.437500;0.613525;-0.241272;-0.133972;-0.739929;3;3;3;3
3.630000;-1.580000;8.530000;-0.030543;2.147846;0.608684;-1.150000;0.006250;-0.437500;0.627197;-0.198792;-0.097351;-0.746765;3;3;3;3
