time index;acc_x;acc_y;acc_z;gyr_x;gyr_y;gyr_z;mag_x;mag_y;mag_z;quat_w;quat_x;quat_y;quat_z
32;5.3600000000;0.8500000000;5.3700000000;-5.6875000000;-154.0625000000;-3.1875000000;-18.2500000000;3.3750000000;-48.1875000000;0.6175540000;0.3153080000;0.2812500000;-0.6633910000
33;6.6000000000;0.0700000000;3.1300000000;-14.1875000000;-141.1875000000;9.8125000000;-24.5000000000;2.5625000000;-44.5625000000;0.6023560000;0.3516240000;0.3082890000;-0.6469120000
34;6.8300000000;-0.2700000000;2.7900000000;-18.7500000000;-126.1875000000;4.3125000000;-28.8750000000;4.0625000000;-42.1875000000;0.5864260000;0.3845210000;0.3290410000;-0.6324460000
35;7.7700000000;-0.2500000000;2.4800000000;-4.3750000000;-113.9375000000;-0.6250000000;-34.6875000000;4.3750000000;-37.2500000000;0.5708010000;0.4116210000;0.3493040000;-0.6186520000
36;8.5000000000;-0.2200000000;1.3600000000;14.5000000000;-88.3750000000;-1.6250000000;-34.6875000000;4.3750000000;-37.2500000000;0.5603640000;0.4296260000;0.3703000000;-0.6035770000
37;9.0000000000;0.4200000000;0.9300000000;3.3125000000;-59.4375000000;1.3750000000;-37.2500000000;4.7500000000;-34.5625000000;0.5515750000;0.4424440000;0.3845830000;-0.5933230000
38;9.0600000000;0.2400000000;0.2700000000;-0.8125000000;-33.0000000000;9.0625000000;-39.1875000000;4.6875000000;-31.8750000000;0.5458980000;0.4533080000;0.3905640000;-0.5864870000
39;9.0100000000;-0.2700000000;0.9300000000;-21.5625000000;-14.6250000000;11.6250000000;-41.0000000000;5.0625000000;-29.0000000000;0.5416260000;0.4624020000;0.3876340000;-0.5853270000
40;9.0400000000;-1.0500000000;2.2300000000;-10.3750000000;2.2500000000;5.5625000000;-41.6875000000;5.5000000000;-30.1875000000;0.5395510000;0.4664920000;0.3829960000;-0.5870360000
41;9.0200000000;-0.4600000000;3.1900000000;5.4375000000;-5.0000000000;-1.3125000000;-41.6875000000;5.5000000000;-30.1875000000;0.5397340000;0.4658810000;0.3843990000;-0.5864260000
42;9.1600000000;-0.3400000000;2.3200000000;-7.6250000000;-4.8750000000;-2.0625000000;-41.2500000000;6.1875000000;-30.1875000000;0.5374760000;0.4680180000;0.3845830000;-0.5867310000
43;9.4800000000;-0.3100000000;2.2700000000;-22.6250000000;-1.8125000000;0.5000000000;-42.0000000000;7.0000000000;-30.5625000000;0.5318600000;0.4732060000;0.3800660000;-0.5905150000
44;9.3300000000;-0.9400000000;2.9400000000;-4.5625000000;5.6250000000;1.8750000000;-41.1875000000;6.5625000000;-29.7500000000;0.5314330000;0.4739380000;0.3774410000;-0.5920410000
45;9.1500000000;-0.1300000000;3.2400000000;-3.3125000000;-3.1875000000;-3.1875000000;-41.1875000000;6.5625000000;-29.7500000000;0.5305790000;0.4739380000;0.3776250000;-0.5926510000
46;9.5300000000;-0.6300000000;2.4200000000;-4.3125000000;-8.6250000000;2.0000000000;-41.5000000000;6.1875000000;-29.6875000000;0.5289310000;0.4767460000;0.3779300000;-0.5916750000
47;9.0400000000;-0.1900000000;3.2600000000;0.0625000000;2.3750000000;-3.9375000000;-41.5000000000;7.0000000000;-28.8750000000;0.5272220000;0.4770510000;0.3771360000;-0.5935060000
48;9.1900000000;-0.1200000000;2.5700000000;-7.2500000000;-9.5625000000;1.5625000000;-41.5000000000;6.5625000000;-29.6875000000;0.5246580000;0.4802860000;0.3766480000;-0.5934450000
49;9.6000000000;-0.8200000000;2.0900000000;4.3125000000;1.7500000000;2.3125000000;-41.8750000000;7.2500000000;-28.0625000000;0.5233150000;0.4821170000;0.3755490000;-0.5938110000
50;8.9400000000;-0.1500000000;3.2200000000;-1.3125000000;4.2500000000;-3.0000000000;-41.8750000000;7.2500000000;-28.0625000000;0.5241700000;0.4799800000;0.3751220000;-0.5950930000
51;9.4900000000;-0.6600000000;2.2900000000;-0.2500000000;-1.8125000000;2.6250000000;-41.1875000000;7.2500000000;-29.2500000000;0.5228880000;0.4814450000;0.3739620000;-0.5957640000
52;9.1700000000;-0.2900000000;3.3900000000;1.3750000000;9.2500000000;-4.3750000000;-41.5000000000;6.1875000000;-28.5625000000;0.5233150000;0.4793700000;0.3732910000;-0.5974730000
53;9.4000000000;-0.4000000000;2.7100000000;3.8125000000;-1.4375000000;0.7500000000;-41.8750000000;6.5625000000;-29.6875000000;0.5233760000;0.4789430000;0.3737790000;-0.5974730000
54;9.3100000000;-0.5000000000;2.9300000000;-0.3750000000;3.3750000000;0.8125000000;-41.5000000000;7.0000000000;-29.2500000000;0.5228880000;0.4793700000;0.3726200000;-0.5982670000
55;9.1600000000;-0.3600000000;2.9000000000;-0.2500000000;-0.5625000000;0.0625000000;-41.5000000000;7.0000000000;-29.2500000000;0.5228270000;0.4791260000;0.3720090000;-0.5989380000
56;9.3700000000;-0.5600000000;2.4900000000;4.1250000000;0.0000000000;0.2500000000;-41.1875000000;6.1875000000;-30.0625000000;0.5234990000;0.4787600000;0.3728640000;-0.5980830000
57;9.1600000000;-0.3200000000;3.2100000000;0.5625000000;1.3125000000;-2.5000000000;-40.3750000000;6.5625000000;-29.2500000000;0.5230710000;0.4782100000;0.3726810000;-0.5989990000
58;9.4200000000;-0.3200000000;2.2800000000;5.0625000000;-3.1250000000;1.0625000000;-41.5000000000;6.5625000000;-28.5000000000;0.5228880000;0.4784550000;0.3733520000;-0.5985110000
59;9.2700000000;-0.4800000000;3.0300000000;0.5000000000;7.5625000000;-2.1250000000;-42.2500000000;6.1875000000;-30.0625000000;0.5233760000;0.4774170000;0.3729250000;-0.5991820000
60;9.2900000000;-0.1600000000;3.1300000000;4.0000000000;-0.3750000000;-1.3750000000;-42.2500000000;6.1875000000;-30.0625000000;0.5236820000;0.4760740000;0.3731080000;-0.5999150000
61;9.4100000000;-0.5300000000;2.8100000000;0.7500000000;1.7500000000;0.9375000000;-41.8750000000;5.7500000000;-29.2500000000;0.5242310000;0.4757690000;0.3734740000;-0.5994870000
62;9.1600000000;-0.4200000000;3.1300000000;-0.2500000000;0.5625000000;-0.4375000000;-42.2500000000;5.7500000000;-29.6875000000;0.5242310000;0.4755860000;0.3732910000;-0.5997310000
63;9.4900000000;-0.5000000000;2.5900000000;0.8750000000;-2.8750000000;1.1875000000;-41.5000000000;6.5625000000;-30.5000000000;0.5236820000;0.4762570000;0.3732910000;-0.5996090000
64;9.1300000000;-0.3000000000;3.0400000000;-0.6250000000;3.1250000000;-1.3125000000;-41.1875000000;5.7500000000;-28.8750000000;0.5237430000;0.4757690000;0.3729250000;-0.6002810000
65;9.2500000000;-0.2700000000;2.6800000000;-1.7500000000;-3.0625000000;0.8125000000;-41.1875000000;5.7500000000;-28.8750000000;0.5236210000;0.4757690000;0.3728640000;-0.6003420000
66;9.4000000000;-0.4600000000;2.9300000000;1.1875000000;0.7500000000;0.2500000000;-41.5000000000;5.7500000000;-29.6875000000;0.5234990000;0.4763180000;0.3729250000;-0.5999760000
67;9.1600000000;-0.1600000000;2.9600000000;3.1875000000;0.0625000000;-0.5625000000;-41.1875000000;5.7500000000;-29.6875000000;0.5239260000;0.4753420000;0.3731080000;-0.6002810000
68;9.3800000000;-0.5000000000;2.5600000000;-2.1250000000;-2.2500000000;2.1250000000;-41.1875000000;6.5625000000;-28.8750000000;0.5231320000;0.4762570000;0.3726200000;-0.6005860000
69;9.2700000000;-0.6700000000;2.7300000000;0.5625000000;2.6875000000;-0.1875000000;-40.7500000000;6.5625000000;-29.6875000000;0.5224000000;0.4770510000;0.3713380000;-0.6013790000
70;9.1600000000;-0.4200000000;3.0600000000;-1.3750000000;2.3125000000;-1.3750000000;-40.7500000000;6.5625000000;-29.6875000000;0.5225830000;0.4760740000;0.3712160000;-0.6020510000
71;9.4100000000;-0.5800000000;2.7400000000;-4.0625000000;0.4375000000;0.1250000000;-41.1875000000;6.1875000000;-29.2500000000;0.5216670000;0.4768680000;0.3701780000;-0.6028440000
72;9.1400000000;-0.3400000000;3.1900000000;-0.3750000000;3.7500000000;-4.0000000000;-41.8750000000;6.1875000000;-30.0625000000;0.5213010000;0.4761350000;0.3691410000;-0.6043700000
73;9.4400000000;-0.3000000000;2.7100000000;-0.1875000000;-1.1875000000;-0.3125000000;-41.1875000000;5.7500000000;-29.6875000000;0.5210570000;0.4757690000;0.3695070000;-0.6046140000
74;9.2700000000;-0.3500000000;3.0600000000;1.8750000000;1.8125000000;-2.3125000000;-42.6875000000;6.1875000000;-30.8750000000;0.5205690000;0.4758300000;0.3690800000;-0.6052860000
75;9.2500000000;-0.2400000000;3.1300000000;3.4375000000;-2.1250000000;-2.2500000000;-42.6875000000;6.1875000000;-30.8750000000;0.5206910000;0.4747310000;0.3700560000;-0.6054690000
76;9.4000000000;-0.3400000000;2.7200000000;1.5625000000;-1.8125000000;-1.3750000000;-41.8750000000;5.7500000000;-30.5000000000;0.5203250000;0.4746090000;0.3712770000;-0.6051030000
77;9.1900000000;-0.3400000000;3.0900000000;6.0625000000;0.5625000000;-1.8125000000;-41.1875000000;7.0000000000;-29.6875000000;0.5194090000;0.4743040000;0.3714600000;-0.6060180000
78;9.4000000000;-0.4900000000;2.8300000000;5.3750000000;-2.5000000000;0.1875000000;-41.5000000000;5.0625000000;-30.0625000000;0.5200810000;0.4735720000;0.3732910000;-0.6049190000
79;9.2800000000;-0.2700000000;2.9400000000;-4.4375000000;-0.0625000000;0.4375000000;-42.2500000000;6.5625000000;-29.6875000000;0.5189210000;0.4739990000;0.3721310000;-0.6062620000
80;9.2500000000;-0.3700000000;3.0300000000;-1.3750000000;-0.8750000000;-0.8750000000;-42.2500000000;6.5625000000;-29.6875000000;0.5184940000;0.4743040000;0.3712770000;-0.6069340000
81;9.4000000000;-0.2400000000;2.5100000000;1.1875000000;-0.3125000000;-0.3125000000;-40.7500000000;5.5000000000;-29.2500000000;0.5183110000;0.4742430000;0.3716430000;-0.6068730000
82;9.2100000000;-0.1600000000;3.0000000000;0.9375000000;0.3750000000;-2.1875000000;-40.7500000000;5.7500000000;-29.6875000000;0.5180050000;0.4736940000;0.3717650000;-0.6074830000
83;9.2400000000;-0.0800000000;2.6500000000;-2.6250000000;-3.4375000000;1.3750000000;-42.2500000000;5.5000000000;-29.2500000000;0.5173950000;0.4743650000;0.3719480000;-0.6074220000
84;9.3200000000;-0.3700000000;2.7300000000;4.2500000000;2.9375000000;-2.5625000000;-40.7500000000;5.5000000000;-29.6875000000;0.5173340000;0.4741210000;0.3719480000;-0.6076050000
85;9.2300000000;-0.0500000000;3.0700000000;2.1875000000;0.1250000000;-0.1875000000;-40.7500000000;5.5000000000;-29.6875000000;0.5180050000;0.4726560000;0.3729250000;-0.6076050000
86;9.5000000000;-0.5900000000;2.6500000000;-1.6250000000;0.6250000000;1.6250000000;-41.1875000000;5.0625000000;-29.2500000000;0.5180660000;0.4732670000;0.3724980000;-0.6073610000
87;9.2100000000;-0.2600000000;3.0200000000;4.3125000000;1.1250000000;-0.9375000000;-41.8750000000;5.5000000000;-30.5000000000;0.5183110000;0.4724730000;0.3723750000;-0.6078490000
88;9.4200000000;-0.3900000000;2.4700000000;-0.8125000000;0.5000000000;1.3125000000;-41.8750000000;5.7500000000;-30.8750000000;0.5186160000;0.4723510000;0.3727420000;-0.6074830000
89;9.2000000000;-0.3800000000;3.0300000000;-1.6250000000;5.0000000000;-2.1250000000;-41.8750000000;5.7500000000;-28.5625000000;0.5176390000;0.4724730000;0.3708500000;-0.6093140000
90;9.2300000000;-0.0200000000;3.1600000000;0.3750000000;-0.1250000000;0.2500000000;-41.8750000000;5.7500000000;-28.5625000000;0.5177610000;0.4718630000;0.3708500000;-0.6097410000
91;9.3300000000;-0.1300000000;2.6900000000;1.0000000000;2.7500000000;0.6250000000;-41.5000000000;5.7500000000;-30.8750000000;0.5180050000;0.4717410000;0.3703610000;-0.6098630000
92;9.1400000000;-0.0900000000;2.9500000000;0.5625000000;2.6250000000;2.1250000000;-41.1875000000;5.7500000000;-29.6875000000;0.5184330000;0.4708860000;0.3696290000;-0.6106570000
93;9.2600000000;-0.5000000000;3.0500000000;-2.3125000000;2.3125000000;-0.3750000000;-41.5000000000;5.7500000000;-29.2500000000;0.5180660000;0.4711300000;0.3681030000;-0.6116330000
94;9.2500000000;-0.3400000000;3.3600000000;3.5625000000;1.0625000000;-3.0000000000;-41.5000000000;5.0625000000;-30.5000000000;0.5180660000;0.4701540000;0.3684690000;-0.6121830000
95;9.3400000000;-0.0400000000;3.0000000000;-0.8750000000;-1.7500000000;0.4375000000;-41.5000000000;5.0625000000;-30.5000000000;0.5179440000;0.4700930000;0.3692020000;-0.6118770000
96;9.2800000000;-0.3700000000;2.8800000000;1.0625000000;-0.4375000000;-0.1875000000;-40.7500000000;6.1875000000;-29.6875000000;0.5166630000;0.4710690000;0.3683470000;-0.6127320000
97;9.1900000000;-0.1600000000;2.9300000000;-0.5625000000;0.1875000000;0.2500000000;-41.5000000000;6.5625000000;-30.0625000000;0.5155640000;0.4713750000;0.3676760000;-0.6138310000
98;9.1700000000;-0.4100000000;2.9100000000;-3.3125000000;0.1875000000;0.6250000000;-41.5000000000;4.6875000000;-29.6875000000;0.5154420000;0.4716800000;0.3669430000;-0.6141360000
99;9.3400000000;-0.2600000000;3.0500000000;1.0625000000;2.0625000000;-1.5625000000;-40.7500000000;5.7500000000;-31.2500000000;0.5154420000;0.4710690000;0.3667600000;-0.6146850000
100;9.2800000000;-0.0500000000;3.0800000000;1.5625000000;-1.3750000000;0.6250000000;-40.7500000000;5.7500000000;-31.2500000000;0.5157470000;0.4705810000;0.3673100000;-0.6145630000
101;9.2800000000;-0.2100000000;3.0300000000;-0.8750000000;-1.3125000000;0.6875000000;-40.7500000000;5.5000000000;-29.6875000000;0.5153810000;0.4709470000;0.3670650000;-0.6146850000
102;9.2800000000;-0.2200000000;2.8500000000;3.9375000000;-0.6250000000;0.9375000000;-40.7500000000;5.0625000000;-29.2500000000;0.5159300000;0.4703980000;0.3676760000;-0.6142580000
103;9.0800000000;-0.3000000000;2.9700000000;0.6875000000;-0.8750000000;0.6250000000;-41.1875000000;5.5000000000;-29.6875000000;0.5160520000;0.4702760000;0.3676760000;-0.6143190000
104;9.2900000000;-0.4900000000;2.8800000000;0.7500000000;0.6875000000;-0.2500000000;-41.1875000000;5.5000000000;-29.6875000000;0.5153200000;0.4705810000;0.3670650000;-0.6149900000
105;9.3100000000;-0.3100000000;2.7700000000;0.0000000000;0.3125000000;-0.0625000000;-40.7500000000;6.1875000000;-30.0625000000;0.5153810000;0.4705200000;0.3670040000;-0.6151120000
106;9.3600000000;-0.2700000000;3.0600000000;0.3125000000;1.2500000000;-0.5625000000;-41.5000000000;5.5000000000;-29.2500000000;0.5151980000;0.4701540000;0.3665770000;-0.6157230000
107;9.2200000000;-0.1500000000;3.2800000000;2.1875000000;-1.0625000000;-0.8750000000;-41.1875000000;5.0625000000;-30.0625000000;0.5153810000;0.4696040000;0.3672490000;-0.6156620000
108;9.3100000000;-0.2900000000;2.9300000000;-1.1875000000;-2.2500000000;0.3125000000;-40.7500000000;5.5000000000;-29.6875000000;0.5150760000;0.4699100000;0.3675540000;-0.6154790000
109;9.2100000000;-0.2600000000;2.8400000000;2.1875000000;-0.8750000000;-1.2500000000;-40.7500000000;5.5000000000;-29.6875000000;0.5147710000;0.4700320000;0.3680420000;-0.6152950000
110;9.1800000000;-0.1700000000;3.0400000000;-0.3750000000;-1.2500000000;-0.5000000000;-41.1875000000;5.5000000000;-30.0625000000;0.5145870000;0.4697270000;0.3685910000;-0.6153560000
111;9.3100000000;-0.2600000000;2.8900000000;-0.3750000000;-1.0625000000;0.4375000000;-41.1875000000;5.5000000000;-30.5000000000;0.5144650000;0.4698490000;0.3687740000;-0.6152950000
112;9.3200000000;-0.2400000000;2.7800000000;0.7500000000;0.0625000000;0.1875000000;-41.5000000000;4.3750000000;-29.2500000000;0.5144650000;0.4697880000;0.3688960000;-0.6152340000
113;9.3700000000;-0.2700000000;2.8400000000;-0.6875000000;0.2500000000;0.0625000000;-41.1875000000;5.5000000000;-30.0625000000;0.5144650000;0.4697270000;0.3687740000;-0.6153560000
114;9.2600000000;-0.1700000000;2.7800000000;-0.3750000000;-1.5625000000;0.4375000000;-41.1875000000;5.5000000000;-30.0625000000;0.5143430000;0.4698490000;0.3687740000;-0.6154170000
115;9.2300000000;-0.1400000000;2.2600000000;1.0625000000;1.6250000000;-0.1250000000;-41.1875000000;5.0625000000;-29.6875000000;0.5147090000;0.4695430000;0.3688960000;-0.6152340000
116;9.2000000000;-0.3800000000;2.0300000000;1.4375000000;10.6250000000;-0.6875000000;-41.1875000000;5.0625000000;-30.5000000000;0.5159910000;0.4672850000;0.3676760000;-0.6166380000
117;8.9000000000;-0.3000000000;2.7600000000;9.0000000000;13.3750000000;-5.3125000000;-40.7500000000;5.0625000000;-31.2500000000;0.5183110000;0.4620970000;0.3679200000;-0.6184080000
118;9.2800000000;0.0200000000;2.0800000000;14.1875000000;15.8750000000;-4.2500000000;-41.1875000000;4.6875000000;-30.0625000000;0.5205690000;0.4576420000;0.3688350000;-0.6193240000
119;9.0000000000;-0.0900000000;2.4900000000;16.1250000000;31.1875000000;-7.0000000000;-41.1875000000;4.6875000000;-30.0625000000;0.5248410000;0.4489140000;0.3680420000;-0.6224980000
120;8.6300000000;0.0900000000;2.4300000000;24.8750000000;37.1250000000;-6.8750000000;-40.7500000000;4.3750000000;-32.0625000000;0.5325320000;0.4337770000;0.3678590000;-0.6268310000
121;8.9500000000;-0.4700000000;1.8100000000;23.5625000000;49.7500000000;-7.4375000000;-39.6875000000;4.3750000000;-32.0625000000;0.5398560000;0.4186400000;0.3652950000;-0.6323850000
122;8.0600000000;0.2400000000;3.8100000000;42.0625000000;75.4375000000;-18.5625000000;-38.5625000000;2.5000000000;-34.0625000000;0.5502930000;0.3939820000;0.3629760000;-0.6405030000
123;8.2300000000;1.1500000000;2.3700000000;7.7500000000;60.1875000000;-11.2500000000;-37.0625000000;2.0625000000;-35.1875000000;0.5549930000;0.3799440000;0.3588260000;-0.6471560000
124;7.8600000000;-0.4100000000;3.4800000000;-4.1875000000;97.2500000000;-9.3125000000;-37.0625000000;2.0625000000;-35.1875000000;0.5627440000;0.3619380000;0.3430790000;-0.6593020000
125;6.7500000000;1.1700000000;4.0600000000;-12.5625000000;77.6875000000;-16.0000000000;-35.2500000000;-0.3750000000;-38.3750000000;0.5692140000;0.3403930000;0.3262330000;-0.6735840000
126;7.4100000000;-1.7400000000;4.5700000000;0.5000000000;117.4375000000;-6.3125000000;-31.8750000000;-0.3750000000;-40.7500000000;0.5755000000;0.3221440000;0.3053590000;-0.6868290000
127;5.6500000000;1.4500000000;7.2100000000;28.0625000000;107.0625000000;-36.3750000000;-29.3750000000;-0.0625000000;-42.3750000000;0.5845340000;0.2842410000;0.2915650000;-0.7018430000
128;6.8700000000;0.0900000000;4.0300000000;-16.6250000000;121.4375000000;-9.7500000000;-24.5000000000;-1.5625000000;-44.6875000000;0.5889890000;0.2593990000;0.2727050000;-0.7151490000
129;3.4900000000;0.6300000000;11.8500000000;103.5000000000;186.6250000000;-56.2500000000;-24.5000000000;-1.5625000000;-44.6875000000;0.6011960000;0.2009280000;0.2540890000;-0.7305300000
130;4.5300000000;5.4100000000;6.9800000000;42.8750000000;83.8125000000;-47.3125000000;-20.0625000000;-1.8750000000;-45.8750000000;0.6013180000;0.1476440000;0.2543330000;-0.7429200000
131;3.7700000000;-0.0800000000;7.9500000000;-43.6875000000;139.8125000000;-18.0625000000;-13.0000000000;-7.0625000000;-48.2500000000;0.6055300000;0.1262820000;0.2239380000;-0.7531130000
132;1.8100000000;3.5500000000;12.1000000000;39.1250000000;118.3125000000;-42.7500000000;-9.2500000000;-7.7500000000;-49.0625000000;0.6074220000;0.0831300000;0.2005620000;-0.7641600000
133;2.9400000000;3.5300000000;7.6200000000;-50.4375000000;66.1250000000;-6.6250000000;-2.8750000000;-8.6875000000;-49.5000000000;0.6088870000;0.0635990000;0.1848750000;-0.7687990000
134;1.6200000000;0.8300000000;12.7000000000;-16.3750000000;120.8125000000;-8.1250000000;-2.8750000000;-8.6875000000;-49.5000000000;0.6134640000;0.0465700000;0.1500240000;-0.7739870000
135;2.1300000000;3.7300000000;10.7800000000;-12.1875000000;37.7500000000;-4.0625000000;-0.2500000000;-7.8750000000;-49.5000000000;0.6150510000;0.0263670000;0.1351930000;-0.7763670000
136;1.9500000000;0.0000000000;10.1500000000;-51.3125000000;67.5000000000;15.4375000000;4.1875000000;-7.1875000000;-49.5000000000;0.6219480000;0.0256960000;0.1123050000;-0.7745360000
137;0.8100000000;1.2800000000;13.6900000000;22.2500000000;56.9375000000;-3.0000000000;7.0625000000;-6.6875000000;-50.0625000000;0.6278080000;0.0067750000;0.0964360000;-0.7723390000
138;2.0300000000;2.1200000000;8.8700000000;-23.2500000000;6.6250000000;7.8750000000;9.3750000000;-5.1875000000;-49.0625000000;0.6309200000;0.0014650000;0.0934450000;-0.7702030000
139;0.5400000000;-0.2600000000;11.3500000000;-26.8750000000;55.3125000000;2.8750000000;9.3750000000;-5.1875000000;-49.0625000000;0.6338500000;0.0012210000;0.0753780000;-0.7697750000
140;0.4300000000;1.6000000000;11.5100000000;12.1875000000;19.6875000000;-5.1250000000;10.0625000000;-4.8750000000;-48.5625000000;0.6350710000;-0.0121460000;0.0689090000;-0.7692870000
