time index;acc_x;acc_y;acc_z;gyr_x;gyr_y;gyr_z;mag_x;mag_y;mag_z;quat_w;quat_x;quat_y;quat_z
48;-2.5500000000;1.4000000000;-9.1700000000;-22.3750000000;19.1250000000;-4.8750000000;21.2500000000;-5.3750000000;33.0000000000;0.1101680000;0.7489010000;0.6519170000;-0.0441280000
49;-1.9500000000;0.2100000000;-8.7000000000;5.6875000000;5.2500000000;2.0000000000;21.2500000000;-5.3750000000;33.0000000000;0.1093750000;0.7496950000;0.6514890000;-0.0396120000
50;-1.8400000000;1.6100000000;-8.8000000000;-4.9375000000;9.5625000000;-5.2500000000;19.7500000000;-5.3750000000;32.6875000000;0.1052860000;0.7507930000;0.6508790000;-0.0390630000
51;-1.8200000000;0.6700000000;-8.5800000000;0.1875000000;16.6250000000;-1.0000000000;19.5000000000;-5.7500000000;33.0000000000;0.1041260000;0.7509160000;0.6512450000;-0.0339360000
52;-2.1700000000;1.2500000000;-8.6800000000;-0.0625000000;-1.7500000000;-19.2500000000;19.5000000000;-5.7500000000;33.0625000000;0.1030880000;0.7494510000;0.6531370000;-0.0334470000
53;-1.3000000000;1.3100000000;-8.8400000000;12.5000000000;1.8750000000;-2.8750000000;19.1875000000;-5.7500000000;33.3750000000;0.1018680000;0.7492070000;0.6534420000;-0.0360110000
54;-1.8300000000;1.7300000000;-9.0300000000;-1.4375000000;-0.8750000000;7.5625000000;19.1875000000;-5.7500000000;33.3750000000;0.1000980000;0.7508540000;0.6517940000;-0.0358890000
55;-1.8300000000;1.1400000000;-9.2400000000;-10.1250000000;0.6250000000;4.6250000000;19.1875000000;-5.7500000000;33.6875000000;0.1023560000;0.7509770000;0.6514890000;-0.0327150000
56;-1.6300000000;1.0300000000;-9.4500000000;14.0625000000;2.3750000000;-9.6875000000;18.7500000000;-5.7500000000;33.3750000000;0.1020510000;0.7505490000;0.6519170000;-0.0353390000
57;-1.9800000000;1.7300000000;-9.6600000000;-3.5625000000;7.6875000000;16.8750000000;19.1875000000;-5.3750000000;33.6875000000;0.0997920000;0.7546390000;0.6475830000;-0.0354610000
58;-1.9500000000;0.5600000000;-9.7700000000;-8.3750000000;-2.0000000000;-1.7500000000;19.1875000000;-5.3750000000;33.3750000000;0.1021120000;0.7536010000;0.6484370000;-0.0334470000
59;-1.9900000000;1.3300000000;-9.6100000000;8.6250000000;-0.6250000000;-13.3125000000;19.1875000000;-5.3750000000;33.3750000000;0.1010740000;0.7515870000;0.6509400000;-0.0338750000
60;-1.8700000000;1.4400000000;-9.6100000000;1.9375000000;0.6250000000;6.6250000000;19.1875000000;-6.0625000000;33.0000000000;0.0999150000;0.7517700000;0.6508790000;-0.0349730000
61;-1.8400000000;0.9900000000;-9.7900000000;-3.6875000000;-2.1250000000;-11.9375000000;19.5000000000;-6.0625000000;33.3750000000;0.1019900000;0.7510990000;0.6513670000;-0.0338750000
62;-1.7300000000;1.0200000000;-9.5600000000;11.8750000000;0.7500000000;9.6875000000;19.8750000000;-5.7500000000;32.8750000000;0.1006470000;0.7512210000;0.6514890000;-0.0340580000
63;-2.0600000000;1.4400000000;-9.3700000000;-5.0625000000;0.2500000000;-2.1250000000;19.1875000000;-5.3750000000;33.3750000000;0.1021730000;0.7515260000;0.6508790000;-0.0333250000
64;-1.9300000000;1.2400000000;-9.7400000000;2.5625000000;1.0000000000;-17.5000000000;19.1875000000;-5.3750000000;33.3750000000;0.1029660000;0.7504880000;0.6519170000;-0.0337520000
65;-1.7800000000;0.6900000000;-9.5900000000;3.1875000000;4.8750000000;-1.8750000000;19.5000000000;-6.5000000000;32.5000000000;0.1002200000;0.7500000000;0.6529540000;-0.0338130000
66;-1.9300000000;1.3900000000;-9.5400000000;14.3125000000;1.2500000000;-2.5000000000;19.8750000000;-6.0625000000;31.3750000000;0.0989380000;0.7500000000;0.6530150000;-0.0362550000
67;-1.9900000000;1.4600000000;-9.5000000000;-13.5000000000;-1.7500000000;-2.0000000000;19.5000000000;-6.0625000000;33.8750000000;0.0989380000;0.7498780000;0.6531370000;-0.0355220000
68;-1.8300000000;0.7200000000;-9.8400000000;2.4375000000;5.5000000000;8.3125000000;18.7500000000;-5.0000000000;33.0000000000;0.0983280000;0.7501830000;0.6528930000;-0.0358280000
69;-1.9800000000;1.0300000000;-9.4500000000;-0.8125000000;3.8750000000;-8.8125000000;18.7500000000;-5.0000000000;33.0000000000;0.0974120000;0.7495730000;0.6537480000;-0.0354610000
70;-1.9900000000;1.4500000000;-9.4500000000;4.1875000000;5.2500000000;-13.0625000000;19.5000000000;-4.5625000000;33.3750000000;0.0968020000;0.7470090000;0.6567380000;-0.0358890000
71;-1.8900000000;1.1700000000;-9.5200000000;2.5625000000;0.7500000000;-3.6250000000;19.8750000000;-5.0000000000;33.0000000000;0.0964970000;0.7469480000;0.6568600000;-0.0360720000
72;-1.8800000000;0.9600000000;-9.4500000000;-2.8125000000;2.8750000000;-2.8750000000;19.5000000000;-5.3750000000;33.7500000000;0.0972900000;0.7477420000;0.6558840000;-0.0349120000
73;-1.8800000000;0.9100000000;-9.4700000000;-0.3125000000;1.5000000000;-0.7500000000;19.5000000000;-5.3750000000;33.7500000000;0.0972290000;0.7465820000;0.6572880000;-0.0340580000
74;-1.8200000000;1.1500000000;-9.3600000000;5.5625000000;-1.3750000000;-7.9375000000;19.1875000000;-5.7500000000;32.6875000000;0.0975340000;0.7448730000;0.6591190000;-0.0352170000
75;-1.9600000000;1.1600000000;-9.5500000000;1.1875000000;-3.5000000000;-5.3750000000;18.7500000000;-4.5625000000;31.7500000000;0.0980220000;0.7427370000;0.6613770000;-0.0355220000
76;-1.8500000000;1.3800000000;-9.5800000000;-9.6250000000;1.2500000000;-3.6250000000;18.7500000000;-5.0000000000;34.1875000000;0.1002200000;0.7427370000;0.6611330000;-0.0344850000
77;-1.8500000000;1.1600000000;-9.6300000000;0.9375000000;0.2500000000;2.1250000000;19.5000000000;-5.7500000000;32.5625000000;0.0996090000;0.7437740000;0.6600340000;-0.0352170000
78;-2.0200000000;1.1200000000;-9.6300000000;1.8125000000;1.0000000000;-3.3750000000;19.5000000000;-5.7500000000;32.5625000000;0.0996700000;0.7438350000;0.6599120000;-0.0355220000
79;-1.8300000000;1.2000000000;-9.7100000000;3.9375000000;10.4375000000;-2.0000000000;19.8750000000;-4.5625000000;32.1875000000;0.0989380000;0.7434690000;0.6604610000;-0.0350340000
80;-2.0200000000;0.8700000000;-9.4800000000;-2.8125000000;-3.6250000000;-4.2500000000;19.8750000000;-5.3750000000;32.5625000000;0.0996090000;0.7426150000;0.6613770000;-0.0352170000
