time index;acc_x;acc_y;acc_z;gyr_x;gyr_y;gyr_z;mag_x;mag_y;mag_z;quat_w;quat_x;quat_y;quat_z
115;0.1700000000;-2.3700000000;-9.3700000000;-4.0625000000;-0.5000000000;2.3125000000;6.1875000000;-4.5625000000;45.5625000000;0.0090940000;0.2478640000;-0.9616090000;-0.1171880000
116;0.2400000000;-2.1400000000;-9.6600000000;1.5000000000;-1.1250000000;0.0000000000;5.0625000000;-5.0000000000;45.5625000000;0.0093380000;0.2460330000;-0.9620970000;-0.1172490000
117;0.2400000000;-2.0600000000;-9.3500000000;0.2500000000;3.1250000000;0.6875000000;5.0625000000;-5.0000000000;45.5625000000;0.0089720000;0.2459110000;-0.9620970000;-0.1176150000
118;0.1900000000;-2.2000000000;-9.4500000000;0.8125000000;-1.8125000000;0.4375000000;5.7500000000;-4.1875000000;45.5625000000;0.0090330000;0.2456670000;-0.9621580000;-0.1176150000
119;0.3500000000;-2.0300000000;-9.5800000000;0.1875000000;0.0625000000;0.9375000000;5.7500000000;-4.5625000000;45.5000000000;0.0092770000;0.2452390000;-0.9622190000;-0.1178590000
120;0.2400000000;-2.3100000000;-9.1800000000;-3.1250000000;1.8125000000;0.9375000000;5.3750000000;-4.1875000000;45.5625000000;0.0085450000;0.2442630000;-0.9625850000;-0.1171260000
121;0.2300000000;-2.2300000000;-9.3800000000;2.0625000000;-2.5000000000;0.2500000000;5.0625000000;-5.0000000000;45.8750000000;0.0088500000;0.2426150000;-0.9630130000;-0.1171880000
122;0.1100000000;-2.0100000000;-9.6900000000;1.9375000000;-1.8125000000;1.0000000000;5.0625000000;-5.0000000000;45.8750000000;0.0098270000;0.2425540000;-0.9629520000;-0.1176150000
123;0.2800000000;-2.4500000000;-9.7100000000;-2.3125000000;0.4375000000;1.2500000000;6.5625000000;-5.0000000000;45.8750000000;0.0100100000;0.2419430000;-0.9631350000;-0.1170040000
124;0.1300000000;-2.1000000000;-9.4300000000;5.3125000000;2.0625000000;-0.6875000000;6.1875000000;-4.5625000000;45.8750000000;0.0097660000;0.2420040000;-0.9629520000;-0.1184690000
