split,source_kind,original_subject,subject,exercise,exercise_label,quality_label,quality_name,source_file,template_file,samples,duration_seconds,acc_x_mean,acc_x_std,acc_x_min,acc_x_max,acc_x_range,acc_x_rms,acc_x_median,acc_x_iqr,acc_x_mean_abs,acc_x_zero_crossings,acc_x_diff_mean_abs,acc_x_diff_std,acc_x_diff_rms,acc_y_mean,acc_y_std,acc_y_min,acc_y_max,acc_y_range,acc_y_rms,acc_y_median,acc_y_iqr,acc_y_mean_abs,acc_y_zero_crossings,acc_y_diff_mean_abs,acc_y_diff_std,acc_y_diff_rms,acc_z_mean,acc_z_std,acc_z_min,acc_z_max,acc_z_range,acc_z_rms,acc_z_median,acc_z_iqr,acc_z_mean_abs,acc_z_zero_crossings,acc_z_diff_mean_abs,acc_z_diff_std,acc_z_diff_rms,gyr_x_mean,gyr_x_std,gyr_x_min,gyr_x_max,gyr_x_range,gyr_x_rms,gyr_x_median,gyr_x_iqr,gyr_x_mean_abs,gyr_x_zero_crossings,gyr_x_diff_mean_abs,gyr_x_diff_std,gyr_x_diff_rms,gyr_y_mean,gyr_y_std,gyr_y_min,gyr_y_max,gyr_y_range,gyr_y_rms,gyr_y_median,gyr_y_iqr,gyr_y_mean_abs,gyr_y_zero_crossings,gyr_y_diff_mean_abs,gyr_y_diff_std,gyr_y_diff_rms,gyr_z_mean,gyr_z_std,gyr_z_min,gyr_z_max,gyr_z_range,gyr_z_rms,gyr_z_median,gyr_z_iqr,gyr_z_mean_abs,gyr_z_zero_crossings,gyr_z_diff_mean_abs,gyr_z_diff_std,gyr_z_diff_rms,duration_seconds,acc_energy,gyr_energy,acc_magnitude_mean,acc_magnitude_std,acc_magnitude_min,acc_magnitude_max,acc_magnitude_range,acc_magnitude_rms,acc_magnitude_median,acc_magnitude_iqr,gyr_magnitude_mean,gyr_magnitude_std,gyr_magnitude_min,gyr_magnitude_max,gyr_magnitude_range,gyr_magnitude_rms,gyr_magnitude_median,gyr_magnitude_iqr,acc_jerk_mean_abs,acc_jerk_std,acc_jerk_rms,gyr_jerk_mean_abs,gyr_jerk_std,gyr_jerk_rms,acc_corr_xy,acc_corr_xz,acc_corr_yz,gyr_corr_xy,gyr_corr_xz,gyr_corr_yz,acc_gyr_corr_x,acc_gyr_corr_y,acc_gyr_corr_z
training,original,s11,s11,e7,7,2,rapid,ex7_scrt_bno055_20260616_184030_561451_reversed.txt,template_times_scrt.txt,158,6.32,-6.9412658227848105,5.0038133223354055,-14.15,2.38,16.53,8.556828792686094,-9.34,8.7225,7.372658227848102,8.0,0.894140127388535,1.2013155189305464,1.2013156269976637,1.0434177215189875,1.7256680130695814,-5.83,5.07,10.9,2.0165938195163133,1.03,2.1074999999999995,1.5702531645569622,18.0,0.9966242038216562,1.338390530653934,1.338392181153659,-5.940822784810127,2.343844878974725,-11.86,-0.64,11.219999999999999,6.386468834748603,-6.255,3.4475,5.940822784810127,0.0,1.130063694267516,1.4695182509288458,1.469534351483858,0.16890822784810128,53.75630873959308,-121.125,156.1875,277.3125,53.756574103042375,2.625,71.890625,42.78837025316456,26.0,30.32921974522293,41.47589385609569,41.475920909925954,-0.4576740506329114,107.81301647945162,-198.6875,186.125,384.8125,107.81398790479427,1.4375,194.859375,88.92286392405063,10.0,17.948248407643312,23.332824832114344,23.332825171711004,-6.932753164556962,20.013198453940184,-107.5625,60.0625,167.625,21.179971170836573,-7.125,18.328125,15.65110759493671,32.0,12.521894904458598,17.77114165969596,17.771149903966137,6.32,118.07295379746834,14962.21642602848,10.228785316746608,3.666729433893013,2.9137947765757284,17.543289315290902,14.629494538715175,10.866137943053564,10.21992795229967,5.604835687625698,105.38673124126198,62.09551758630002,6.3973261015833796,229.16398672675425,222.76666062517086,122.32013908604127,106.67541317943144,114.20000576367953,50.83075899902979,28.061966918825426,58.06238065882849,1064.113726913769,693.1565825262725,1269.9622323934725,-0.661938842704535,0.1501877934430768,-0.18114971689567907,0.7823753148607899,0.5109347004554213,0.47636235653401143,-0.16794645958861865,-0.47494180166770616,0.09757739108829493
training,original,s11,s11,e7,7,3,amplitudine_mica,ex7_scrt_bno055_20260616_184030_561451_reversed.txt,template_times_scrt.txt,433,17.32,-8.76187066974596,0.7132357790914768,-10.24,-7.61,2.63,8.790852228875806,-8.36,1.4100000000000001,8.76187066974596,0.0,0.11000000000000006,0.15862491426609487,0.15862546150299156,0.21346420323325638,0.2993403204907056,-0.5,1.65,2.15,0.36765689648568717,0.13,0.28,0.2499076212471132,118.0,0.21284722222222222,0.3192755181031706,0.31927906347014107,-4.033325635103926,1.5432433462035409,-6.0,-0.86,5.14,4.3184853484049235,-4.84,2.3500000000000005,4.033325635103926,0.0,0.27550925925925923,0.3812987218412589,0.38129894949880055,-0.6719110854503464,11.791722497450268,-46.5,36.1875,82.6875,11.810850264211542,-0.375,6.25,7.276991916859123,198.0,6.857204861111111,10.209279874139146,10.209293906762248,0.10796766743648961,18.92344381007072,-67.0,61.3125,128.3125,18.923751812209847,-0.5,3.0625,10.097575057736721,117.0,2.932002314814815,4.512769542703641,4.512779644689931,-0.4871535796766744,3.392591528030874,-16.1875,10.375,26.5625,3.4273890771633533,-0.125,2.0625,2.0549942263279446,127.0,1.560474537037037,2.6392078546469215,2.6392155316845924,17.32,96.06357020785218,509.3515625,9.794931308982152,0.35055792698690713,8.588806669147932,10.968978986213802,2.3801723170658704,9.801202487850773,9.798173299141018,0.16961248747984392,13.833537893483621,17.83212807966432,0.2795084971874737,77.91163363869352,77.63212514150604,22.56881836738468,4.7557530949367,15.673220457525204,10.249232507158554,8.07833596413207,13.050144785985525,208.5042398700776,196.8532002990864,286.74936880800817,-0.5121573653854788,-0.8365696919447493,0.4100746140446059,0.6851352360481889,0.017631127965138056,0.32015107949555727,-0.07292671828227586,-0.13956760639571048,-0.10299221701584627
training,original,s11,s11,e7,7,1,normal,ex7_scrt_v2_bno055_20260616_184325_718708_reversed.txt,template_times_scrt.txt,531,21.24,-4.228625235404896,4.166582981401838,-11.54,1.59,13.129999999999999,5.936470763206919,-1.9,8.56,4.368135593220339,2.0,0.24388679245283024,0.410402391776056,0.41040339106326407,-1.0461016949152542,0.8981441741964807,-3.5,1.41,4.91,1.3787645606656873,-0.94,1.3900000000000001,1.1668173258003767,44.0,0.3698867924528302,0.5348023673187242,0.5348023793006725,-7.064387947269304,2.9970462785276233,-10.43,-0.94,9.49,7.673842809515977,-8.52,3.924999999999999,7.064387947269304,0.0,0.4218867924528301,0.6134085696627547,0.6134846340589266,-0.788135593220339,18.494966005528223,-123.5,64.5,188.0,18.511751004671204,0.0,9.3125,11.468926553672317,229.0,10.657547169811322,16.419496012742833,16.419631672034637,-1.440324858757062,40.32484226119465,-107.875,123.875,231.75,40.350556862191915,-0.4375,6.03125,23.004590395480225,137.0,5.15872641509434,8.498393123144357,8.500466482760125,-0.4701035781544256,7.723371773542957,-26.375,41.375,67.75,7.737665599297612,-0.0625,3.5625,4.560263653483992,173.0,3.418514150943396,5.515405477568347,5.5154739175684036,21.24,96.03054030131827,2030.723833274482,9.746960086349892,1.013562714596574,6.175572847922693,13.297059825389972,7.1214869774672795,9.799517350426921,9.719819957180277,0.4167130741262497,28.07639755915668,35.24825858641336,0.23385358667337133,146.44443538847764,146.21058180180427,45.06355326951573,7.192118081622409,43.4577180377545,17.3086799335554,14.821084703486624,22.78716640633909,339.9428559361738,342.2214695211285,482.36571136767475,-0.7540235888235494,-0.8616831258996691,0.6484605674470838,0.5306523185796549,-0.05064479358522304,-0.11944287757232666,0.027148511798316764,-0.04110090748692727,-0.06085704726368523
training,original,s11,s11,e7,7,2,rapid,ex7_scrt_v2_bno055_20260616_184325_718708_reversed.txt,template_times_scrt.txt,158,6.32,-8.682658227848101,4.430949182211831,-16.31,3.11,19.419999999999998,9.747915908385854,-9.71,1.2125000000000004,9.00240506329114,4.0,0.8242675159235671,1.288693036208261,1.2887200483647816,-0.13227848101265824,1.121167959466556,-4.15,3.11,7.26,1.1289442811199397,-0.135,0.72,0.7505063291139239,51.0,0.7932484076433121,1.170832031050947,1.1708345327947556,-3.629873417721519,2.883626625557216,-11.67,-0.5,11.17,4.6358692328735716,-3.235,4.7725,3.629873417721519,0.0,0.8702547770700637,1.3398830817975642,1.3402939595809467,0.8223892405063291,55.696667280463984,-190.125,215.625,405.75,55.70273844447513,1.03125,37.078125,35.702927215189874,52.0,33.690684713375795,51.16983429608819,51.16991981301497,1.5771360759493671,96.0409343169051,-206.5625,221.75,428.3125,96.0538829130095,-1.1875,43.03125,64.05893987341773,27.0,15.278662420382165,25.75836362248138,25.758565222559287,-3.4161392405063293,15.449955853842281,-52.0625,46.25,98.3125,15.823120526501798,-1.0625,12.140625,10.715189873417721,51.0,10.130573248407643,15.838672113992295,15.839456611525776,6.32,117.78766329113924,12579.51463607595,10.278836685828134,3.483271404472086,2.276510487566442,18.68831988168011,16.411809394113668,10.853002501203951,9.757302034619507,2.939678021167312,80.67440304318603,77.91761886570667,1.021258414898012,272.1986363967498,271.1773779818518,112.1584354209524,54.121362722555205,138.99393204626168,41.44041412126317,36.05852957574974,54.932007770579496,1047.8252882945794,1053.580866046907,1485.9241151854858,-0.47912628355228837,0.18146106675252155,-0.20769101317925806,0.6473112233758476,0.11757872836888923,-0.03215062834732127,-0.09601445764379811,-0.36427531914048483,0.013282341970673009
training,original,s11,s11,e7,7,3,amplitudine_mica,ex7_scrt_v2_bno055_20260616_184325_718708_reversed.txt,template_times_scrt.txt,433,17.32,-7.381316397228637,1.9223030053728631,-10.93,-4.97,5.96,7.627521261881995,-6.12,3.8199999999999994,7.381316397228637,0.0,0.1331712962962963,0.21655528827484471,0.21655606151243553,-1.2082217090069285,0.5941756000424141,-2.25,0.79,3.04,1.3464190810447487,-1.5,0.8999999999999999,1.2331639722863743,24.0,0.24812499999999998,0.37115082050687787,0.37115466727098695,-5.431339491916859,2.8069382953232456,-8.39,-0.21,8.18,6.113783711434994,-7.25,4.67,5.431339491916859,0.0,0.28511574074074075,0.4106094906174855,0.4106862481803408,-0.11099884526558891,12.124791398338857,-51.0,59.8125,110.8125,12.125299468338183,-0.3125,4.6875,6.4799364896073905,208.0,6.404224537037037,10.748745472966672,10.74877102551858,-0.3233256351039261,27.214538698408465,-77.75,100.25,178.0,27.216459285393597,-0.625,3.875,13.49133949191686,103.0,3.307146990740741,5.499029789198358,5.500166867996842,-0.23065819861431872,4.8660541950702925,-24.625,22.3125,46.9375,4.871517898350492,-0.0625,2.0,2.566974595842956,159.0,2.1410590277777777,3.4854405485138806,3.48544141627993,17.32,97.37027621247114,911.4902298643187,9.845332785285635,0.6630976997780463,7.351312807927574,12.120932307376359,4.769619499448785,9.867637823332956,9.820565156853245,0.2591122554904146,16.4062892841668,25.34410980461836,0.369754986443726,107.19407778650833,106.8243228000646,30.190896473346378,3.7635173043311494,13.858236901439314,11.416872623763492,9.511951050115677,14.860087257046542,209.62977364875056,234.02028331043658,314.1816910654142,-0.81426424358433,-0.8849735571828719,0.755994563060031,0.6299261931685796,-0.30654677021259147,-0.24163013522921634,-0.04890952678071971,-0.02799771188327079,-0.043896197719799725
training,original,s11,s11,e7,7,1,normal,ex7_scrt_v2_bno055_20260616_184325_718708_reversed.txt,template_times_scrt_v2.txt,545,21.8,-4.387559633027523,4.228552153002737,-11.54,1.59,13.129999999999999,6.093548460793325,-1.93,8.57,4.523486238532111,2.0,0.2431433823529412,0.40876848072501193,0.4087685505774344,-1.063302752293578,0.8887241190139916,-3.5,1.41,4.91,1.3858005999249292,-1.03,1.36,1.1809174311926605,43.0,0.3722610294117647,0.5348297817281071,0.5348379702412355,-6.969431192660551,3.0408968750844836,-10.43,-0.02,10.41,7.603947984706921,-8.26,4.079999999999999,6.969431192660551,0.0,0.43040441176470584,0.6230326952922408,0.6230431129450316,-0.6212155963302752,18.474076610407025,-123.5,64.5,188.0,18.484518263247,0.0,9.25,11.496903669724771,236.0,10.632352941176471,16.318722431248716,16.318723985887303,0.44862385321100917,41.765478416108245,-107.875,123.875,231.75,41.767887792993236,-0.375,6.375,24.21559633027523,136.0,5.270335477941177,8.651298462847995,8.651335722136436,-0.16227064220183487,7.9825637791801825,-26.375,41.375,67.75,7.984212938668407,-0.0625,3.6875,4.782683486238532,174.0,3.5060891544117645,5.612180106241602,5.612184773711847,21.8,96.87180110091744,2149.9815223623855,9.787552187185987,1.0371225983596224,6.175572847922693,13.297059825389972,7.1214869774672795,9.842347336937333,9.722432823115827,0.4409828245269303,29.21926459546808,36.00300124798502,0.23385358667337133,146.44443538847764,146.21058180180427,46.3678932275598,7.3614812537966845,47.047832580668754,17.506716369454942,14.810256456175692,22.930957553888483,341.9701536005483,340.52646989004245,482.59907029474954,-0.7072912241893623,-0.8584206241972339,0.5944940301343759,0.5299839764861468,-0.050774196099775105,-0.048667160158300284,0.013789048714714619,-0.044537431977801335,-0.017901233543581502
training,original,s11,s11,e7,7,2,rapid,ex7_scrt_v2_bno055_20260616_184325_718708_reversed.txt,template_times_scrt_v2.txt,146,5.84,-8.15554794520548,5.2877568632607845,-16.31,3.11,19.419999999999998,9.719739447717046,-9.934999999999999,8.315,8.551027397260274,6.0,1.188206896551724,1.5339010381273406,1.5339021683500436,-0.2765068493150685,1.3872005872011335,-4.15,3.11,7.26,1.4144898397829924,-0.43,1.3875,1.102945205479452,37.0,1.0391724137931035,1.354188524120073,1.354208255771615,-5.235136986301371,2.4464335899430987,-11.67,-0.59,11.08,5.778554886417751,-5.29,3.5200000000000005,5.235136986301371,0.0,1.2053793103448276,1.628727746961339,1.6287435394319694,-2.0017123287671232,65.24516378166811,-190.125,215.625,405.75,65.27586268402614,2.09375,75.25,49.153253424657535,35.0,43.66293103448276,58.7975041867254,58.79879530858927,1.6275684931506849,120.10988674044917,-206.5625,221.75,428.3125,120.12091354965389,0.4375,201.59375,101.07876712328768,11.0,22.12801724137931,31.405076534208614,31.40521582188165,-5.488013698630137,18.58420320856056,-52.0625,46.25,98.3125,19.377587653096157,-6.34375,23.265625,15.344178082191782,38.0,14.196551724137931,19.282577528702333,19.282614836006893,5.84,129.86581301369864,19065.463024400684,10.551647198897456,4.304480735663489,1.8005554698481243,18.68831988168011,16.887764411831984,11.395868243082607,10.87707797222589,7.5782035281391655,122.06569026845722,64.54014474484661,2.050152433357091,272.1986363967498,270.1484839633927,138.07774268288384,123.9744317082288,97.01670724217841,56.91061093930076,32.185333998336965,65.38129214132255,1402.413732294131,1021.2070991694982,1734.828007590763,-0.44173702620955857,0.4813600136648039,-0.3352549068819691,0.6482904483991969,0.15159105996838282,0.015048415128850454,-0.09309688287279362,-0.46464764596547126,-0.08843399639385432
training,original,s11,s11,e7,7,3,amplitudine_mica,ex7_scrt_v2_bno055_20260616_184325_718708_reversed.txt,template_times_scrt_v2.txt,528,21.12,-7.471382575757575,1.95277119072685,-11.0,-4.72,6.28,7.722361874236837,-6.165,3.8500000000000005,7.471382575757575,0.0,0.1498292220113852,0.2416458198242069,0.24164678537165643,-1.1853409090909093,0.6082226009166711,-2.25,0.79,3.04,1.3322791760852164,-1.4649999999999999,0.9124999999999999,1.211477272727273,32.0,0.2589563567362429,0.3806826418744143,0.3806827482809139,-5.403030303030303,2.7450442093348766,-9.41,-0.21,9.2,6.060363369193853,-6.905,4.3149999999999995,5.403030303030303,0.0,0.31745730550284634,0.4583985904640361,0.45839874756014104,-0.03752367424242424,13.265820660990865,-51.0,63.3125,114.3125,13.26587373058031,-0.34375,5.265625,7.408025568181818,245.0,6.920066413662239,11.47399841286855,11.4740588428103,-0.14725378787878787,30.352194149101617,-83.6875,102.5,186.1875,30.35255134816187,-0.625,4.546875,16.16027462121212,113.0,3.7319734345351043,5.992917907918309,5.992920841582382,-0.45868844696969696,5.073132245683733,-24.625,22.3125,46.9375,5.093826250823594,-0.0625,2.328125,2.8812736742424243,189.0,2.398481973434535,3.7792423893401392,3.7792463268304544,21.12,98.13784488636362,1123.2078450520833,9.880560736370464,0.7157963545995311,7.351312807927574,12.382196897158437,5.030884089230863,9.906454708237636,9.837265880267239,0.29732026741411843,19.283648959436157,27.410741103832272,0.369754986443726,109.87027151372659,109.50051652728287,33.514293145642846,4.441417353920526,22.533910675780636,12.503741755564077,10.102358723960593,16.07486266434085,230.55907001380254,245.9672916715757,337.1311218767551,-0.7962663225690555,-0.8661731459043363,0.7338246698494277,0.665238294567399,-0.2825165795047219,-0.1896318139841352,-0.04618535537134297,0.06397287299602969,-0.05033236593779103
training,original,s11,s11,e8,8,1,normal,ex8_long_bno055_20260616_185759_909871_reversed.txt,template_times_long.txt,1854,74.16,-4.6472276159654795,4.136168431458097,-15.67,0.17,15.84,6.221303224243513,-2.15,8.16,4.647950377562028,12.0,0.3505612520237452,0.6026159399450985,0.6026159469286508,0.9805933117583603,0.8436128281104209,-3.08,5.36,8.440000000000001,1.2935400445358045,0.89,0.8,1.0573570658036677,125.0,0.4437560712358338,0.7417513612061626,0.7417518389662555,-6.33811758360302,4.357293513014488,-13.09,2.54,15.629999999999999,7.691406975458777,-9.22,6.970000000000001,6.762087378640777,46.0,0.5153804641122504,0.8505244305992463,0.8505244881947188,-0.6300229234088457,21.844433154614634,-106.6875,161.625,268.3125,21.853516621597716,-1.25,6.171875,10.233380528586839,831.0,10.190535617916892,19.474803839903416,19.474817786301188,0.18514023732470333,67.46753586373045,-318.75,300.5,619.25,67.46778988844403,-0.75,4.609375,27.397653721682847,595.0,8.131104964921748,16.06201447581242,16.06201649871497,-0.1515304746494067,15.381061074562155,-88.5,110.4375,198.9375,15.381807477151655,-0.0625,2.9375,6.8413902373247035,608.0,3.8578656233135455,7.406432250371934,7.406432270033139,74.16,99.53560091693636,5266.078862425836,9.868854645456192,1.4633211895527416,1.7115197924651644,18.340629760179993,16.62910996771483,9.976753024753913,9.752040811791533,0.3521948802036903,32.1647444071012,65.05004288739315,0.31868871959954903,336.6968278826666,336.37813916306703,72.56775359914234,4.920858013849262,13.508452991408888,21.86813468309726,23.339735054897456,31.98372315648837,384.2542306255559,533.7778322833577,657.7006066522656,-0.19657980286705268,-0.8329222886007395,-0.10258263486392673,0.6617073587986517,0.5680369686665697,0.8335114760837763,-0.0815053951132386,-0.023728814405817554,-0.010728209732232073
training,original,s11,s11,e8,8,2,rapid,ex8_long_bno055_20260616_185759_909871_reversed.txt,template_times_long.txt,342,13.68,-9.035146198830407,4.184076170396343,-16.16,0.58,16.74,9.956925239948232,-10.085,5.855,9.04187134502924,10.0,1.3127859237536659,1.6238032587864253,1.6238033265767622,2.117602339181287,1.8084491707729533,-3.75,7.31,11.059999999999999,2.784731238409811,2.16,2.3200000000000003,2.3595321637426903,50.0,1.3897067448680351,1.795673377562916,1.7956745846829392,-4.566725146198831,2.593798796998177,-9.91,5.0,14.91,5.251930193770089,-5.005,3.2675000000000005,4.725964912280702,19.0,1.6662756598240471,2.2237034385578687,2.2237048687063905,-1.3934576023391814,69.39676466755128,-180.75,205.8125,386.5625,69.41075327651338,-0.25,93.21875,54.27357456140351,84.0,47.61363636363637,64.61671677999132,64.6167259673794,2.767543859649123,160.22832711846644,-284.375,341.5,625.875,160.25222653741,-1.78125,291.140625,138.19078947368422,23.0,33.19299853372434,42.684560203856826,42.68456278564433,-5.278143274853801,48.09101512480121,-133.375,107.4375,240.8125,48.37979466847438,0.09375,78.28125,40.11001461988304,31.0,15.624450146627566,20.349858166769557,20.349861871950825,13.68,134.4778590643275,32839.23331277412,10.914631337307943,3.9177393781341405,0.3781534080237807,18.198642806539173,17.82048939851539,11.596458901937586,11.423473640623829,5.29934477499074,160.02032155635982,85.04545844296052,0.4050462936504913,369.4021827984372,368.9971365047867,181.21598525730042,172.07535533197677,139.6089437694045,72.42291598095349,38.84200195899179,82.18138399520033,1680.1642171924134,1088.200113254227,2001.7820269001088,-0.5556744958208394,0.35584785819297843,-0.2708004776819889,0.6762132587547509,0.5024534827451651,0.8756302802082062,-0.017820391863601275,-0.2161728768430347,0.08542907294885052
training,original,s11,s11,e8,8,3,amplitudine_mica,ex8_long_bno055_20260616_185759_909871_reversed.txt,template_times_long.txt,1813,72.52,-7.795350248207391,1.58285987876497,-13.64,-4.97,8.670000000000002,7.954428382230296,-7.04,3.0700000000000003,7.795350248207391,0.0,0.27524834437086093,0.40679554523117506,0.4067955455680897,1.828428019856591,0.8434987479622569,-1.74,4.96,6.7,2.013613458837269,2.03,1.15,1.8393932708218421,38.0,0.5476103752759383,0.7318397894380596,0.7318398523833092,-4.772305570876998,2.8320622703422993,-9.57,2.47,12.040000000000001,5.549367276088331,-6.34,4.7299999999999995,4.873662437948153,52.0,0.38842715231788083,0.6161748678070692,0.6161748680294986,-0.3695532266960838,17.512312974279226,-86.375,111.0625,197.4375,17.516211784985643,-0.875,5.8125,8.390444015444016,955.0,6.618377483443709,9.748267227923535,9.748267493735234,0.13099834528405957,37.82570790770805,-171.4375,272.3125,443.75,37.825934744374976,-0.875,4.25,14.977316602316602,564.0,5.895626379690949,11.256561390558318,11.256561391403848,-0.08873414230557088,15.791562686863404,-76.8125,81.3125,158.125,15.791811987265655,-0.125,3.6875,7.149131274131274,843.0,3.9080435982339954,6.1248466557059364,6.124847246597266,72.52,98.1230472145615,1987.0003404233314,9.879338561491872,0.7222996621771562,6.483532987499948,15.525723815655102,9.042190828155153,9.90570780987212,9.796147201833994,0.23693159795444174,19.863681822609575,39.90531900478257,0.4050462936504913,285.7097727043126,285.3047264106621,44.575781994524014,4.832345445019427,6.8985501498480275,20.423317474565394,16.073359534385858,25.989705334776712,274.1473475009304,294.7475808373321,402.5331098819767,0.4222909103711134,-0.8287628692343137,-0.6786618832161908,0.8568795654545642,0.8173440613706278,0.9041794255069308,-0.0982832234911334,0.05713693826998599,0.007131506263720577
training,original,s11,s11,e8,8,1,normal,ex8_scrt_bno055_20260616_185136_335178_reversed.txt,template_times_scrt.txt,515,20.6,-5.327300970873786,4.37925753966776,-18.91,-0.01,18.9,6.896233191606104,-2.46,8.235,5.327300970873786,0.0,0.3488715953307393,0.695634996654137,0.6956350848010944,-0.48885436893203876,1.2082519059004129,-6.48,2.68,9.16,1.3033998857357332,-0.39,1.48,0.970757281553398,72.0,0.4469844357976654,0.7233215379224627,0.7233220217038273,-5.304407766990291,4.770158389092238,-12.1,3.38,15.48,7.133803530763514,-8.6,9.979999999999999,6.15147572815534,12.0,0.48836575875486377,0.8569806645646622,0.8569811733740186,-1.6398058252427183,21.385904485008528,-92.1875,104.5,196.6875,21.448680001025885,-1.1875,6.53125,10.73106796116505,234.0,10.631322957198444,19.53119771412705,19.531198151682155,0.4601941747572815,75.84873663251554,-389.75,315.875,705.625,75.85013267903481,-1.0625,5.84375,32.35364077669903,106.0,8.558608949416342,17.162295783165757,17.16229581073395,-0.7923543689320388,9.91688169617239,-61.5625,61.9375,123.5,9.948485715014353,0.25,3.28125,4.885072815533981,165.0,3.856395914396887,7.4636575088494865,7.463657795102412,20.6,100.14803631067961,6312.260869235437,9.865845103114502,1.6772408032334656,1.3917614738165445,20.21017565485268,18.818414181036136,10.007399078216059,9.716491136207555,0.34345322813168444,36.637275476826304,70.49802064505484,0.3247595264191645,396.21511084573746,395.8903513193183,79.4497380060843,6.06217782649107,16.856200621841836,21.53825741367911,24.9910633769454,32.99166229713812,395.3123512352641,548.6821247060753,676.2572949781214,-0.682460649256724,-0.7965525635094453,0.583703530637013,0.6613580408237975,-0.16809507661386489,-0.1136235682480852,-0.036755766813042476,-0.024383237294220834,-0.003976865556318349
training,original,s11,s11,e8,8,2,rapid,ex8_scrt_bno055_20260616_185136_335178_reversed.txt,template_times_scrt.txt,140,5.6,-9.07907142857143,3.74050605751769,-15.45,-1.15,14.299999999999999,9.819415643073093,-9.7,4.3325000000000005,9.07907142857143,0.0,0.8430215827338128,1.2931631482553918,1.2931635404874524,0.32271428571428573,1.6033829606077727,-6.06,4.59,10.649999999999999,1.6355370459183822,0.41500000000000004,1.2425000000000002,1.153142857142857,46.0,1.150863309352518,1.628840486089338,1.628840563939213,-3.2398571428571423,3.3855752804496664,-11.17,3.2,14.370000000000001,4.686021157198748,-4.4350000000000005,6.4975,4.0324285714285715,10.0,1.3442446043165468,2.033222162146542,2.03322244852349,-1.3830357142857144,47.44909857433102,-131.6875,198.625,330.3125,47.469250502863126,-0.625,50.421875,32.09375,49.0,30.60701438848921,46.78599847315449,46.786003045090865,0.5535714285714286,145.13517667104065,-261.125,254.0625,515.1875,145.13623237724175,-1.09375,235.625,113.65535714285714,13.0,23.887140287769785,34.120418123646004,34.12042135001439,-2.4433035714285714,16.16184173134101,-37.3125,54.25,91.5625,16.345484406742784,-0.8125,13.71875,11.353125,54.0,11.773830935251798,16.86362442388036,16.86362442987481,5.6,121.0546992857143,23585.03055245536,10.604226382289973,2.933442025822158,2.1946298093300385,16.82960189665816,14.634972087328123,11.002486050239478,10.159772037683393,3.2945283895360262,122.97993585564372,91.98350900784945,1.0019512213675874,281.38943765713736,280.3874864357698,153.57418582709582,117.12024542033367,188.57186479292605,55.93852417952979,46.45426158159206,72.71256360818823,1152.3891229984347,972.3405902966427,1507.7953821203741,-0.38774492305493463,-0.019359182333173602,0.3087006453305872,0.6065876348478834,0.061761586736810696,0.06897327381453569,-0.13738923015371532,0.03190468793587404,0.20080574127357945
training,original,s11,s11,e8,8,3,amplitudine_mica,ex8_scrt_bno055_20260616_185136_335178_reversed.txt,template_times_scrt.txt,570,22.8,-8.52275438596491,1.2687818274386886,-12.78,-6.26,6.52,8.616678574086583,-8.22,2.33,8.52275438596491,0.0,0.17569420035149386,0.2898690644908808,0.28986906928585315,-0.0969122807017544,0.45960426458489584,-1.5,2.36,3.86,0.46971062386903556,-0.21,0.51,0.37147368421052634,71.0,0.2665553602811951,0.3908653876318626,0.390866955821159,-3.616684210526316,3.212415561907001,-7.74,2.54,10.280000000000001,4.837356553020734,-5.325,7.0275,4.199035087719298,6.0,0.3050439367311072,0.46208811682132184,0.4620891278083313,-0.20855263157894738,11.89055344726719,-59.6875,64.75,124.4375,11.892382245894057,-0.5,4.171875,5.757017543859649,333.0,5.513510544815466,9.001594746337814,9.00159523489293,0.01337719298245614,40.48450959716121,-185.375,176.625,362.0,40.48451180725698,0.0625,3.25,15.580701754385965,185.0,5.184973637961336,10.299008585699898,10.299008923090174,-0.09133771929824562,4.576040088605499,-23.5625,30.0,53.5625,4.576951547863625,0.1875,2.375,2.529495614035088,201.0,2.1230228471001755,3.5340306430461745,3.5340326163452307,22.8,97.86779614035089,1801.3729372258772,9.873867822759399,0.6119888553131102,7.16487264366925,12.938585703236656,5.773713059567406,9.89281537987801,9.802486903148903,0.18455024870054793,17.888431773939967,38.48865996491658,0.28641098093474,195.77259807299387,195.48618709205914,42.4425840074079,3.327794826237564,6.395169215313645,12.613401877090423,11.061497566430305,16.776609768517947,224.24502234426967,272.867138034061,353.1887669010458,-0.5593764822114282,-0.7827640266893381,0.5104931108278937,0.8322660011603848,-0.24743576552511767,-0.28084675385241603,-0.04561059948832827,-0.0010077327197130555,-0.019473405677988536
